Image ID, Annotation ID, Person Offset
160239, 1218669, 102.62
160239, 1677251, 96.97
160239, 1686436, 113.07
160239, 1686509, 127.95
160239, 1686887, 133.50
160239, 1720943, 30.05
160239, 1744610, 109.95
160239, 2028020, 63.61
160239, 900100160239, 84.00
288673, 464702, 214.54
288673, 483209, 184.76
288673, 500007, 237.56
288673, 1690196, 227.09
288673, 1691888, 235.93
368242, 455243, 14.41
21036, 435790, 261.50
21036, 493698, 174.24
21036, 496715, 195.11
21036, 1251534, 245.82
21036, 1686491, 208.39
21036, 1688879, 81.72
21036, 1698442, 97.01
21036, 1699669, 60.99
21036, 1704280, 49.08
237464, 421293, 233.01
237464, 559665, 141.86
237464, 562387, 166.53
237464, 1208685, 241.44
237464, 1216821, 132.12
237464, 1239500, 238.75
237464, 1270779, 66.36
237464, 1691093, 216.86
237464, 1707306, 206.64
237464, 2001419, 99.00
237464, 2019035, 85.00
237464, 2019854, 73.70
237464, 2025502, 118.21
237464, 900100237464, 98.00
245414, 514607, 7.37
490415, 190354, 69.34
490415, 210269, 103.50
490415, 219533, 165.25
490415, 1704888, 233.53
490415, 1705301, 29.01
490415, 1747177, 191.19
490415, 2148731, 6.87
490415, 2156928, 186.45
167337, 423876, 253.80
167337, 479404, 15.46
167337, 488694, 270.87
167337, 490153, 59.03
167337, 540580, 176.05
167337, 1212897, 246.87
558608, 439732, 299.66
558608, 479155, 230.46
558608, 1224049, 244.45
558608, 1698536, 200.60
558608, 1698767, 199.94
558608, 1699588, 181.34
558608, 1704612, 141.44
558608, 1705394, 315.10
558608, 1715439, 259.81
558608, 1740543, 242.03
558608, 1749884, 212.80
558608, 2009320, 317.28
558608, 2026646, 177.22
551910, 457502, 67.09
188411, 524752, 87.10
503569, 481705, 147.53
503569, 1233650, 200.98
503569, 1265076, 21.41
503569, 1713643, 17.56
137300, 427567, 118.93
501242, 426086, 121.11
73120, 1202658, 272.50
73120, 1213642, 173.65
73120, 1225048, 132.32
73120, 1242480, 91.33
73120, 1242586, 107.37
73120, 1263029, 205.24
73120, 1277839, 162.31
73120, 1278814, 73.20
73120, 1289974, 96.07
73120, 1290279, 154.70
73120, 1292061, 187.29
73120, 1685887, 290.38
73120, 2031408, 238.87
73120, 900100073120, 1.00
160580, 491876, 128.50
160580, 1239164, 105.75
160580, 1256161, 98.72
160580, 1274757, 272.60
160580, 1716406, 151.96
28192, 468760, 118.20
343642, 207551, 301.19
280036, 442163, 64.26
393031, 500932, 129.06
393031, 507807, 117.83
393031, 524607, 139.80
385514, 492693, 24.90
385514, 557677, 281.14
385514, 569817, 209.66
385514, 569919, 7.35
385514, 570315, 183.40
385514, 1710667, 42.88
162189, 464569, 68.14
162189, 476063, 203.08
162189, 483280, 277.78
529515, 444198, 84.66
529515, 466188, 145.74
529515, 492166, 233.44
529515, 1213445, 139.73
529515, 1263787, 43.58
529515, 1287353, 177.23
529515, 2006064, 289.86
529515, 2205384, 263.50
214742, 183822, 27.20
214742, 1717531, 240.70
390718, 426083, 24.00
390718, 427576, 254.94
390718, 453995, 166.24
390718, 558979, 256.20
390718, 559683, 221.18
390718, 1253281, 127.41
261026, 500388, 11.55
261026, 530064, 288.19
261026, 532216, 214.52
261026, 539052, 155.34
261026, 541190, 131.69
261026, 541244, 12.96
261026, 543619, 25.68
261026, 1696245, 1.38
360447, 502920, 0.72
360447, 522894, 176.13
360447, 522949, 231.97
360447, 536791, 212.25
360447, 540680, 230.74
360447, 1267941, 200.21
360447, 1291868, 245.71
241551, 463438, 6.84
241551, 2158426, 70.06
241551, 2198178, 248.73
86738, 1244537, 100.56
86738, 1268271, 137.04
86738, 1689018, 14.99
86738, 1701596, 152.50
86738, 1701963, 22.62
86738, 1722605, 92.19
86738, 1737453, 55.52
86738, 1751971, 88.00
86738, 1756224, 233.88
86738, 2000504, 120.10
86738, 2155221, 59.88
86738, 2155430, 217.19
86738, 2206628, 93.00
86738, 900100086738, 134.50
262242, 438127, 132.87
262242, 445087, 33.42
262242, 472052, 134.38
450599, 444997, 35.06
291460, 1743482, 29.86
291460, 1750260, 61.22
273155, 1711753, 91.44
467752, 479339, 36.79
542681, 1230815, 35.83
542681, 1239585, 166.78
542681, 1268956, 300.47
542681, 1680478, 270.02
542681, 1681029, 165.35
542681, 1698675, 22.71
542681, 1704077, 84.83
542681, 1733128, 217.47
542681, 1760322, 254.68
542681, 1762850, 138.75
542681, 1763388, 280.38
542681, 2019451, 189.50
542681, 2205481, 104.41
542681, 900100542681, 0.00
416489, 1208337, 93.05
416489, 1220753, 167.25
416489, 1232703, 152.35
416489, 1234087, 238.02
416489, 1263206, 297.24
416489, 1266810, 14.34
416489, 1278244, 171.97
416489, 1285547, 205.00
416489, 1683707, 57.92
416489, 1694728, 261.75
416489, 1694812, 303.06
416489, 2010421, 112.73
338600, 473697, 137.08
350447, 1271508, 50.72
350447, 1325270, 52.77
350447, 1325689, 0.48
350447, 1325912, 111.72
350447, 1329881, 167.29
350447, 1330917, 27.01
350447, 1331025, 123.74
350447, 1727628, 66.09
350447, 1738341, 126.34
350447, 2008831, 178.91
350447, 2014250, 23.69
350447, 2018496, 188.72
350447, 2207566, 78.54
306335, 1207700, 17.98
306335, 1214175, 263.74
306335, 1221182, 243.69
306335, 1253438, 191.07
306335, 1257868, 146.87
306335, 1677015, 102.65
306335, 1698395, 71.46
306335, 1700497, 65.86
306335, 1701086, 39.12
306335, 1702252, 276.12
306335, 2009070, 178.84
306335, 2159150, 176.09
306335, 2160694, 287.01
306335, 900100306335, 73.00
203845, 425215, 195.84
539355, 2149121, 25.35
539355, 2150370, 28.25
539355, 2150497, 47.67
539355, 2150592, 43.21
539355, 2150613, 75.87
414296, 2149145, 56.40
414296, 2164392, 83.10
414296, 2206124, 16.33
554711, 444569, 64.22
320180, 251395, 0.00
476398, 192132, 1.51
129784, 433588, 128.35
227901, 480932, 39.35
227901, 520689, 157.11
578861, 194211, 121.97
405007, 1214741, 127.78
405007, 1242120, 22.81
405007, 1275921, 91.32
405007, 1284153, 78.97
405007, 1299075, 48.36
405007, 1299554, 29.64
405007, 1309446, 17.50
405007, 1310505, 26.13
405007, 1314897, 201.02
405007, 1317710, 70.49
405007, 1692685, 83.00
405007, 1712865, 152.53
405007, 2008079, 168.34
405007, 900100405007, 11.00
140860, 2160142, 10.86
315603, 491434, 138.09
207180, 434332, 7.88
207180, 450255, 24.52
207180, 462640, 265.06
207180, 481116, 47.36
207180, 502999, 105.44
207180, 504383, 95.81
207180, 527200, 94.02
207180, 1201559, 40.87
207180, 1236725, 26.85
207180, 1253921, 13.75
207180, 1679954, 290.61
207180, 1710492, 231.37
314694, 2198255, 40.90
160480, 451261, 48.47
164005, 454103, 162.95
125228, 470303, 50.81
496379, 441920, 109.30
488977, 467048, 107.14
85826, 465981, 21.52
378204, 486565, 48.69
378204, 493037, 256.02
378204, 1736360, 47.43
375143, 503980, 45.55
375143, 1286224, 19.75
375143, 1308103, 234.67
568587, 496271, 135.10
428718, 446772, 0.14
164250, 448912, 5.12
164250, 1220530, 195.08
164250, 1682903, 143.76
164250, 2001916, 120.97
164250, 2153501, 189.71
431746, 1714488, 49.19
239229, 434322, 2.73
468751, 456079, 71.11
468751, 557584, 187.43
468751, 1270214, 64.20
468751, 1272622, 154.88
525702, 2207526, 37.38
134366, 465716, 0.90
522637, 2158313, 73.70
260695, 190038, 52.18
367313, 504966, 38.50
99581, 453307, 43.73
127801, 1735751, 29.69
368367, 470348, 112.02
368367, 2010911, 66.12
368367, 2013613, 97.63
368367, 2023612, 238.15
368367, 2030777, 234.03
368367, 2208038, 4.43
25758, 466706, 57.08
15725, 196049, 3.96
256301, 437963, 49.19
256301, 454646, 180.28
256301, 496184, 266.17
256301, 497534, 70.81
256301, 559256, 13.74
565198, 424782, 6.29
565198, 1725193, 251.09
43073, 444380, 54.25
43073, 496617, 196.02
80834, 1733851, 5.10
577160, 1289584, 201.48
278365, 562632, 133.09
278365, 1709941, 199.00
159842, 432041, 64.78
386559, 506194, 22.22
386559, 511332, 79.13
386559, 539406, 67.29
386559, 1736090, 156.86
386559, 1740700, 146.68
386559, 1753426, 96.94
386559, 2016323, 176.37
386559, 2027571, 111.78
43961, 465147, 124.43
43961, 474982, 215.06
43961, 511592, 81.88
43961, 1226101, 217.35
247317, 431348, 161.35
247317, 487956, 166.24
247317, 493738, 294.31
247317, 1238460, 234.21
229688, 237538, 9.11
229688, 239086, 264.47
393511, 436814, 95.38
393511, 471337, 61.49
393511, 495136, 180.48
393511, 540010, 237.25
393511, 1684716, 144.77
393511, 1720704, 117.26
393511, 1732702, 198.35
64599, 200892, 215.47
45094, 440176, 128.98
45094, 1744039, 112.00
393267, 1247975, 102.97
393267, 1252969, 144.00
393267, 1292590, 100.80
393267, 1307272, 119.01
393267, 1311843, 111.46
393267, 1313139, 128.72
393267, 1319261, 140.41
393267, 1320986, 116.91
393267, 1328094, 97.43
393267, 1699609, 129.59
393267, 1703093, 183.06
393267, 1736395, 37.02
393267, 2028006, 77.82
463837, 186227, 161.96
463837, 219921, 138.07
463837, 230597, 80.75
463837, 252286, 3.93
463837, 264033, 93.12
463837, 264704, 11.25
463837, 265623, 45.69
463837, 265674, 106.15
463837, 1243502, 171.33
463837, 1256244, 170.96
463837, 1737683, 239.01
463837, 2025097, 193.40
463837, 2157907, 228.69
463837, 900100463837, 11.50
321971, 457011, 95.52
321971, 1712919, 192.50
77296, 428782, 43.22
573843, 449474, 51.97
573843, 1683133, 41.28
573843, 1698195, 53.40
573843, 1699863, 68.78
573843, 1704404, 98.88
573843, 1705447, 144.25
573843, 1718226, 40.15
573843, 1744346, 9.12
573843, 1744392, 26.72
573843, 1748040, 158.00
573843, 1751748, 66.94
573843, 1999577, 105.68
573843, 900100573843, 22.50
260247, 1219179, 60.22
536027, 482541, 81.46
536027, 508346, 7.41
555983, 206474, 18.87
475725, 198200, 0.14
540556, 485377, 3.85
540556, 485513, 59.18
540556, 512168, 91.81
540556, 557219, 21.37
540556, 558501, 34.51
540556, 564392, 149.97
540556, 566808, 107.76
540556, 1188639, 193.32
540556, 1240183, 125.48
540556, 1286187, 67.39
540556, 1716518, 48.36
540556, 2019935, 147.45
540556, 2153978, 173.78
540556, 900100540556, 87.00
535506, 441444, 13.38
409581, 1243024, 41.32
409581, 1258128, 188.84
409581, 1272905, 232.53
409581, 1275830, 205.07
409581, 1285442, 233.46
409581, 1286804, 62.87
409581, 1292998, 13.74
409581, 1301552, 218.05
409581, 1302788, 167.73
409581, 1303804, 85.08
409581, 1305474, 64.53
409581, 1307503, 43.28
409581, 2015635, 167.90
409581, 900100409581, 11.50
298578, 469347, 92.88
298578, 537615, 85.23
298578, 541945, 186.32
42492, 193417, 115.94
135356, 431425, 77.84
176275, 518253, 201.05
176275, 2160929, 157.77
442726, 511943, 211.34
442726, 532049, 180.75
442726, 537482, 101.69
442726, 1694035, 161.45
442726, 1695910, 237.13
442726, 1696301, 119.43
442726, 1704046, 109.24
442726, 1752767, 0.55
442726, 2004855, 46.40
442726, 2014141, 45.38
442726, 2152889, 51.88
442726, 2159674, 156.06
435937, 225335, 75.00
441196, 442988, 89.56
214727, 430042, 0.18
214727, 1714072, 173.66
354724, 1233488, 239.50
429025, 535817, 64.54
429025, 542220, 277.62
429025, 547852, 150.64
429025, 561143, 12.71
429025, 1188918, 98.80
429025, 1243104, 278.63
429025, 1731084, 34.68
429025, 1751688, 264.89
429025, 2002994, 41.39
429025, 2019776, 135.71
429025, 2021915, 155.50
429025, 2022501, 118.17
429025, 2206652, 162.60
429025, 900100429025, 175.50
252203, 223388, 8.78
486521, 427597, 158.71
573962, 219630, 140.61
573962, 253393, 69.69
573962, 1687190, 227.41
573962, 1732049, 193.65
573962, 2016744, 249.05
573962, 2162317, 129.99
52087, 445229, 99.38
205573, 199901, 113.97
205573, 1269073, 288.02
545735, 437867, 127.38
454642, 230885, 205.15
454642, 256398, 153.12
454642, 257507, 190.00
454642, 257816, 82.93
454642, 260091, 74.84
454642, 260660, 7.52
48786, 217636, 1.88
48786, 1680862, 244.09
48786, 1696007, 257.98
48786, 2010569, 224.41
399942, 192382, 35.52
399942, 207979, 31.68
399942, 209479, 44.33
399942, 217157, 63.34
399942, 260989, 215.90
399942, 1690424, 181.41
181296, 191215, 122.09
547583, 264959, 76.22
279806, 201811, 20.06
135690, 200199, 52.45
522198, 183540, 74.79
524887, 213044, 147.79
524887, 214316, 161.00
510636, 447416, 62.50
510636, 1678728, 60.11
510636, 1689594, 174.49
510636, 2015308, 52.84
490582, 193225, 95.09
490582, 214753, 6.16
260409, 198018, 47.17
466229, 189624, 65.73
231402, 194724, 60.29
231402, 202881, 66.83
231402, 214950, 102.92
231402, 215423, 91.67
231402, 222203, 296.36
231402, 222570, 303.00
231402, 225630, 143.91
231402, 1213383, 176.22
231402, 1228587, 108.91
227940, 200194, 68.60
445643, 211354, 57.56
241124, 422159, 13.15
241124, 441252, 113.79
104340, 470299, 57.88
104340, 1730083, 78.22
346954, 202608, 252.44
346954, 208124, 288.99
127259, 1200684, 217.18
127259, 1228347, 168.35
127259, 1252120, 156.62
127259, 1280034, 143.04
127259, 1280944, 69.77
127259, 1305996, 92.64
127259, 1312285, 68.62
127259, 1314546, 85.22
127259, 1318291, 5.04
127259, 1325769, 52.88
127259, 1326255, 31.69
127259, 1326467, 208.51
127259, 2003227, 106.00
127259, 900100127259, 16.50
54344, 187469, 26.06
54344, 201101, 15.19
54344, 215801, 43.81
54344, 1205416, 55.79
217710, 493682, 156.85
217710, 1238903, 188.69
483475, 220482, 114.00
483475, 222069, 110.99
483475, 224364, 131.21
257629, 1699150, 44.79
257629, 2206364, 160.21
469119, 185656, 108.84
469119, 187972, 92.09
179346, 443375, 8.44
179346, 1270686, 237.02
179346, 1729057, 220.09
435312, 498796, 115.46
435312, 2159071, 116.92
235296, 1712164, 107.75
213276, 434293, 154.22
213276, 1237408, 266.55
551966, 486508, 61.18
61938, 189095, 166.78
61938, 199337, 107.60
61938, 2018346, 97.15
333730, 218060, 161.39
333730, 218886, 108.69
534377, 426959, 8.19
534377, 562983, 79.43
534377, 2002278, 22.18
78488, 192827, 2.05
78488, 194543, 36.62
78488, 253924, 116.34
78488, 1676754, 126.77
78488, 1690114, 65.78
367610, 223746, 0.38
367610, 225159, 204.39
276076, 203462, 212.00
276076, 257291, 97.25
276076, 1202375, 175.59
276076, 1689605, 141.30
110330, 1227936, 93.06
110330, 1278422, 2.14
110330, 1293302, 55.10
110330, 1307282, 144.39
110330, 1326338, 262.43
110330, 1327593, 168.39
110330, 1327863, 237.31
110330, 1328282, 294.83
110330, 1331249, 83.46
110330, 1677530, 215.83
110330, 1678565, 222.36
110330, 2006755, 118.08
110330, 2011743, 163.06
185943, 219982, 59.26
185943, 251708, 228.00
185943, 252412, 11.36
185943, 256080, 233.67
185943, 258358, 263.68
185943, 258807, 213.98
185943, 258977, 69.84
185943, 1204767, 307.23
185943, 1251723, 207.02
185943, 1263104, 139.46
185943, 1677945, 226.03
185943, 1740815, 157.77
185943, 2032073, 278.64
185943, 900100185943, 32.50
434261, 208960, 118.63
476253, 222194, 177.84
476253, 229236, 159.22
476253, 1725613, 106.24
476253, 1751676, 297.95
389453, 449244, 99.50
490338, 453648, 72.88
490338, 522751, 37.27
490338, 536495, 21.80
490338, 537729, 2.44
490338, 538168, 60.09
490338, 2148513, 8.35
490338, 2156596, 96.85
179151, 188368, 46.19
179151, 201892, 87.03
179151, 215742, 84.44
179151, 219155, 173.38
179151, 1210571, 75.36
179151, 1237898, 89.93
179151, 1246357, 181.26
179151, 1683623, 64.67
179151, 1688632, 52.50
179151, 1690869, 40.39
179151, 1716849, 109.42
179151, 2002313, 43.03
179151, 2014831, 28.56
484551, 215943, 148.68
133867, 1226911, 43.98
133867, 1277830, 80.25
133867, 1285357, 201.24
133867, 1289387, 182.08
133867, 1300740, 130.32
133867, 1312343, 133.92
133867, 1314080, 106.66
133867, 1324233, 199.61
133867, 1325747, 66.89
133867, 1326268, 217.73
133867, 1326309, 156.50
133867, 2007599, 221.63
133867, 2151234, 135.86
133867, 900100133867, 0.50
300246, 1253722, 151.12
300246, 1261026, 88.44
300246, 1273851, 36.46
300246, 1274837, 225.55
300246, 1280217, 226.29
300246, 1289173, 211.14
300246, 1290898, 220.16
300246, 1317009, 191.50
300246, 1324518, 162.31
300246, 1326628, 203.27
300246, 1717672, 178.94
300246, 1743357, 104.09
300246, 2017343, 172.70
300246, 900100300246, 1.50
456638, 185174, 43.87
4980, 1711048, 20.09
208778, 472788, 1.92
208778, 506514, 82.23
170849, 209979, 80.50
170849, 227661, 61.17
170849, 230218, 65.75
170849, 257446, 16.26
409914, 1216773, 81.21
100354, 212854, 156.73
100354, 1717732, 22.61
286493, 1714467, 69.96
286493, 2020982, 178.77
252940, 449466, 154.50
252940, 455160, 108.17
232954, 1240302, 171.10
232954, 1245546, 146.44
232954, 1264502, 145.90
232954, 1278674, 124.10
232954, 1285402, 78.02
232954, 1314891, 97.00
232954, 1316711, 43.57
232954, 1324017, 110.27
232954, 1696615, 177.16
232954, 1697195, 54.54
232954, 1698610, 170.63
232954, 1721333, 102.59
471737, 1744272, 211.85
471737, 2004510, 217.19
343031, 1263599, 278.08
343031, 1275337, 189.22
409241, 233939, 84.30
409241, 235355, 117.39
409241, 1721054, 83.55
297267, 198868, 302.25
68352, 194802, 22.86
68352, 200810, 2.28
254283, 2020457, 210.74
575428, 201727, 60.57
1180, 503664, 6.10
1180, 541977, 187.71
1180, 1740977, 136.38
1180, 1757083, 185.44
462211, 2163008, 228.74
245793, 1676291, 137.22
245793, 2023414, 153.45
245793, 2033351, 126.63
337443, 427984, 273.47
337443, 435710, 297.34
337443, 443851, 307.55
337443, 460136, 314.94
337443, 1235394, 288.88
158118, 519097, 205.63
158118, 528338, 89.81
158118, 1689707, 162.67
158118, 1743611, 174.63
158118, 2162171, 108.14
158118, 2165488, 228.86
158118, 2166439, 156.82
73119, 195681, 144.14
73119, 200565, 207.72
73119, 215437, 295.77
73119, 215637, 158.42
223905, 190007, 143.39
223905, 197496, 160.58
223905, 2010447, 133.55
223905, 2152782, 117.98
27226, 1223074, 303.51
27226, 1263890, 312.53
528142, 1219857, 71.47
528142, 1233511, 144.62
528142, 1289541, 43.04
528142, 1294817, 5.26
528142, 1307242, 15.03
528142, 1313850, 33.91
528142, 1316907, 217.09
528142, 1322403, 291.21
528142, 1325014, 29.80
528142, 1688448, 188.24
528142, 1690281, 57.04
528142, 1745270, 183.25
528142, 2022194, 87.21
528142, 900100528142, 28.50
195598, 218189, 115.82
195598, 1201106, 75.50
195598, 2156007, 122.25
270810, 207068, 86.44
270810, 207258, 169.14
270810, 209800, 150.83
270810, 214687, 122.93
270810, 254003, 155.50
270810, 255904, 139.06
270810, 259148, 184.89
270810, 2155115, 138.28
383175, 189434, 260.43
187543, 1236489, 32.00
187543, 1252066, 72.90
187543, 2002506, 61.87
110587, 465989, 0.00
510643, 565166, 193.77
93333, 186182, 262.49
508985, 1221624, 100.24
508985, 1289521, 147.72
508985, 1293553, 114.79
508985, 1300180, 136.21
508985, 1308139, 108.88
508985, 1308817, 160.39
508985, 1685592, 75.45
508985, 1691297, 114.88
508985, 1693501, 198.49
508985, 1697224, 91.68
508985, 1702735, 45.28
508985, 1703602, 123.22
508985, 2228960, 127.28
529041, 1205112, 178.72
529041, 1220297, 308.56
529041, 1222123, 257.51
529041, 1223076, 234.66
529041, 1241642, 122.53
529041, 1251130, 244.33
529041, 1268878, 135.25
529041, 1287699, 102.16
529041, 1296511, 291.82
529041, 1299031, 285.80
529041, 1314639, 198.21
529041, 2014437, 269.91
529041, 2162590, 139.19
529041, 900100529041, 21.00
486369, 445311, 134.69
12827, 189133, 131.44
301575, 191914, 91.55
434580, 201392, 22.78
527163, 217705, 300.94
527163, 221221, 162.87
527163, 224653, 125.46
527163, 253813, 293.91
527163, 1712363, 125.52
419386, 215250, 86.38
419386, 221762, 202.87
419386, 223982, 14.44
419386, 235026, 273.26
419386, 235232, 42.00
419386, 237724, 163.23
419386, 1713468, 80.47
419386, 2023003, 292.11
102159, 191456, 148.62
506723, 186755, 50.47
506723, 188559, 314.68
506723, 2013465, 121.58
327864, 216552, 2.11
121534, 422773, 52.29
121534, 528880, 42.78
445944, 461801, 105.99
445944, 488268, 21.12
445944, 518305, 53.98
445944, 521537, 84.01
445944, 1713753, 37.80
3326, 187647, 76.14
3326, 192848, 136.27
326217, 185230, 144.99
326217, 205738, 63.90
326217, 214915, 152.65
326217, 227673, 18.56
326217, 231742, 157.58
326217, 253491, 185.01
326217, 259697, 232.07
326217, 263447, 85.51
326217, 1212901, 186.94
326217, 1236302, 57.61
326217, 1733013, 223.01
326217, 1751179, 176.25
326217, 2002747, 185.07
326217, 900100326217, 82.00
24609, 192929, 256.14
24609, 1718584, 59.25
515038, 421598, 5.19
293425, 468271, 139.70
293425, 469001, 157.84
261050, 432193, 5.68
404687, 428440, 2.41
118124, 423229, 1.44
562155, 482663, 2.69
562155, 2006857, 88.44
46508, 470583, 35.71
97748, 536808, 76.76
287366, 520728, 221.78
287366, 2206559, 40.93
29727, 450339, 25.39
381529, 461373, 177.50
381529, 472122, 165.15
177856, 219852, 71.29
177856, 224525, 8.96
177856, 228529, 107.55
177856, 231612, 185.00
177856, 236255, 203.18
177856, 1222327, 105.14
177856, 1226086, 4.17
364299, 254781, 122.27
364299, 2005806, 85.84
188414, 477571, 0.00
419144, 428454, 41.56
419144, 478384, 272.19
419144, 492415, 85.11
419144, 519931, 130.20
419144, 1216064, 127.15
419144, 1680357, 114.44
419144, 1727690, 201.85
419144, 2161615, 199.78
396820, 489718, 103.98
396820, 501076, 98.95
396820, 552515, 200.59
396820, 553038, 172.05
396820, 1234852, 76.94
396820, 1237545, 79.17
396820, 1687419, 41.06
396820, 1708900, 92.04
396820, 1715265, 198.10
396820, 2206731, 64.96
396820, 2207947, 137.79
59752, 183421, 214.62
59752, 1215152, 93.31
198782, 461734, 16.12
434078, 1222689, 51.74
434078, 1230694, 137.66
434078, 1239177, 35.50
434078, 1261000, 26.33
434078, 1271981, 42.48
434078, 1272667, 5.05
434078, 1273616, 19.96
434078, 1275017, 54.87
434078, 1278272, 71.56
434078, 1285790, 98.13
434078, 1286707, 111.81
434078, 1287170, 143.55
434078, 2006337, 172.69
434078, 900100434078, 71.50
203024, 438575, 64.35
203024, 1245605, 136.28
144379, 456845, 52.72
128849, 477220, 70.67
128849, 521738, 267.12
128849, 1710648, 295.53
128849, 2160872, 123.51
387328, 1232436, 254.52
387328, 1297020, 284.37
387328, 1297827, 174.94
387328, 1312856, 69.81
387328, 1314778, 106.47
387328, 1681734, 46.38
387328, 1697028, 25.84
387328, 1697444, 7.30
387328, 1705108, 87.94
387328, 1727590, 183.31
256630, 1268401, 260.95
256630, 1270446, 181.81
256630, 1294702, 118.09
256630, 1310328, 63.73
256630, 1690855, 32.78
256630, 1694034, 47.51
256630, 1699300, 80.66
256630, 1702513, 152.95
256630, 1742872, 271.64
256630, 1749414, 49.68
256630, 1750154, 7.54
256630, 1750824, 100.15
256630, 2005928, 305.46
256630, 900100256630, 102.50
124614, 439749, 99.12
124614, 446881, 126.28
124614, 478814, 142.56
124614, 1723335, 14.36
404461, 457545, 121.59
404461, 481665, 107.37
404461, 498084, 83.56
404461, 498574, 75.04
404461, 510499, 62.94
404461, 1286466, 39.63
404461, 1288464, 100.14
404461, 1292512, 92.00
404461, 1720239, 11.88
404461, 1732494, 48.81
371427, 216651, 58.88
549297, 424340, 109.57
549297, 486197, 159.29
549297, 503006, 270.18
549297, 526516, 26.04
549297, 549113, 216.10
549297, 1220127, 93.07
549297, 1246416, 280.94
549297, 1715230, 226.39
147488, 2164997, 59.06
209664, 436184, 186.11
339787, 491629, 125.12
212761, 486994, 10.88
212761, 551132, 209.57
212761, 552959, 250.22
212761, 553012, 277.69
212761, 553446, 82.04
212761, 553555, 164.75
212761, 553574, 262.42
212761, 1219243, 53.50
212761, 1732253, 287.82
212761, 1744011, 119.34
212761, 2009271, 8.29
212761, 2013702, 64.05
212761, 2156936, 192.08
212761, 900100212761, 104.00
12897, 470391, 253.77
12897, 491444, 18.24
12897, 544920, 127.98
12897, 548879, 199.06
12897, 549880, 83.92
12897, 550635, 183.70
12897, 552454, 28.38
12897, 1224444, 26.87
12897, 1250417, 185.71
12897, 1259327, 105.25
12897, 1262978, 113.85
12897, 1741195, 60.75
12897, 2003946, 143.41
395402, 1689483, 265.89
474465, 463217, 20.44
474465, 478397, 40.03
474465, 534309, 96.36
474465, 535948, 147.04
474465, 1731397, 209.75
474465, 1735274, 83.81
474465, 2007093, 123.44
286606, 515383, 45.87
286606, 517812, 193.32
405529, 1729174, 39.04
295097, 188645, 0.69
114352, 457455, 27.85
407274, 427999, 17.33
385438, 461019, 90.97
385438, 463123, 115.79
183991, 1207299, 126.92
183991, 1222932, 298.40
183991, 1230748, 241.69
183991, 1270728, 249.95
183991, 1275545, 5.59
183991, 1285238, 170.62
183991, 1290720, 65.49
183991, 1311051, 239.32
183991, 2019133, 98.21
183991, 2152998, 255.41
324082, 187130, 169.66
324082, 207096, 256.56
430788, 201706, 300.01
430788, 2154693, 250.68
75990, 224589, 102.20
75990, 224953, 216.62
75990, 225045, 173.97
75990, 229625, 112.97
75990, 252190, 294.98
75990, 1254889, 280.44
75990, 1724138, 27.18
75990, 1757300, 71.83
75990, 2015389, 308.91
75990, 2229391, 279.18
75990, 2229398, 275.11
75990, 2229536, 188.11
248441, 209255, 9.35
492366, 1264270, 112.38
492366, 1277369, 82.48
492366, 1278118, 15.78
492366, 1280014, 147.95
492366, 1280080, 198.95
492366, 1289813, 304.11
492366, 1300465, 293.13
492366, 1311881, 270.50
492366, 1678483, 238.99
492366, 1682277, 225.62
492366, 1715600, 11.51
492366, 2011701, 215.21
492366, 2153753, 147.77
210081, 1225851, 37.11
210081, 1247418, 134.95
210081, 1252818, 99.74
210081, 1266017, 181.16
210081, 1268890, 227.51
210081, 1680690, 164.24
210081, 1708703, 146.37
210081, 1729546, 51.51
210081, 1736531, 123.64
210081, 1737882, 133.87
210081, 2162234, 200.50
292618, 1206366, 180.41
292618, 1253972, 5.89
292618, 1255756, 7.14
292618, 1282699, 221.47
292618, 1284131, 118.59
292618, 1286703, 37.69
292618, 1299673, 73.02
292618, 1306559, 86.33
292618, 1312396, 96.85
292618, 1319490, 109.60
292618, 1705613, 53.37
292618, 1745307, 51.68
292618, 2033028, 147.84
292618, 900100292618, 167.50
369294, 1271637, 27.08
369294, 1283849, 255.10
369294, 1284922, 304.70
369294, 1290900, 2.89
369294, 1309028, 154.00
369294, 1321260, 122.17
369294, 1324399, 264.98
369294, 1686336, 219.43
369294, 1687536, 191.91
369294, 1697582, 146.04
369294, 1700632, 236.04
369294, 2013130, 244.16
369294, 2161290, 103.50
369294, 900100369294, 0.00
472509, 447262, 76.69
22403, 422951, 54.83
22403, 528877, 41.12
22403, 537351, 155.38
22403, 547649, 248.11
22403, 1724744, 253.18
22403, 1749948, 293.76
568630, 483037, 0.53
15559, 477109, 69.91
154816, 1202043, 84.92
154816, 1689505, 121.01
154816, 1693481, 236.91
154816, 1696830, 211.44
154816, 1758846, 15.98
154816, 1761310, 144.36
154816, 1761469, 275.12
154816, 1763204, 230.17
154816, 1763278, 6.66
154816, 2205653, 42.96
341389, 499168, 59.44
341389, 508952, 280.64
341389, 515958, 96.54
341389, 526524, 76.86
341389, 532171, 89.48
341389, 542146, 153.83
341389, 542244, 192.67
341389, 543218, 211.19
341389, 555162, 159.88
341389, 1278411, 291.66
341389, 1715474, 83.49
341389, 1736697, 9.93
341389, 2151966, 82.38
192660, 2151730, 306.73
300655, 434603, 35.25
300655, 555808, 205.20
