Image ID,Nombre de personnes détectées,Différence calculée (num-people-dif)
499656,0,1
1319,1,0.5
571076,0,1
219544,0,1
104510,1,0.5
501377,0,1
54399,0,1
69549,0,1
472656,0,1
52382,0,1
521569,0,1
48111,0,1
512696,1,0.5
75065,0,1
25625,0,1
158601,1,0.5
484347,0,1
22032,0,1
254670,0,1
107678,2,0.6666666666666667
449093,0,1
202991,0,1
404110,0,1
104827,0,1
187732,0,1
286521,0,1
355657,0,1
94340,0,1
45459,0,1
548725,0,1
163897,0,1
541510,0,1
568654,0,1
529409,0,1
418229,1,0.5
433896,2,0.6666666666666667
381047,0,1
472896,0,1
243734,0,1
489890,0,1
259149,1,0.5
520655,0,1
126687,0,1
457720,1,0.5
397892,0,1
474342,0,1
10229,0,1
341963,0,1
405864,1,0.5
135480,2,0.6666666666666667
42105,0,1
449004,3,0.75
62237,0,1
118086,2,0.6666666666666667
137806,0,1
127912,1,0.5
87232,0,1
560685,0,1
309568,0,1
440097,0,1
570452,0,1
88987,0,1
269051,0,1
521311,0,1
281091,1,0.5
353594,0,1
94087,1,0.5
467333,0,1
420344,0,1
93621,1,0.5
427598,2,0.6666666666666667
160852,0,1
533051,0,1
392290,0,1
377417,0,1
348098,0,1
305208,0,1
270254,0,1
166751,0,1
83809,6,0.8571428571428572
468340,11,0.9166666666666666
484951,3,0.75
562876,3,0.75
324428,0,1
449463,1,0.5
288852,4,0.8
99933,1,0.5
33262,5,0.8333333333333334
159656,0,1
265625,2,0.6666666666666667
227059,0,1
357074,3,0.75
167489,1,0.5
370610,1,0.5
138961,2,0.6666666666666667
77639,1,0.5
81143,11,0.9166666666666666
346877,2,0.6666666666666667
309409,2,0.6666666666666667
571328,0,1
407590,4,0.8
411987,1,0.5
281743,2,0.6666666666666667
521005,1,0.5
138585,1,0.5
24737,1,0.5
406798,0,1
239917,1,0.5
145290,0,1
281846,1,0.5
560396,0,1
337663,2,0.6666666666666667
257632,0,1
166864,0,1
377572,0,1
331085,0,1
518207,7,0.875
165463,2,0.6666666666666667
10743,1,0.5
209787,2,0.6666666666666667
17474,2,0.6666666666666667
363160,0,1
232344,2,0.6666666666666667
304854,1,0.5
117496,1,0.5
377366,0,1
137154,0,1
459372,2,0.6666666666666667
83754,0,1
530117,0,1
574144,0,1
293293,1,0.5
190125,1,0.5
567645,1,0.5
200146,5,0.8333333333333334
437481,1,0.5
236228,1,0.5
401948,1,0.5
201640,1,0.5
100583,0,1
36542,4,0.8
7778,0,1
489415,0,1
405283,2,0.6666666666666667
565183,3,0.75
30752,1,0.5
93707,0,1
558036,1,0.5
201519,4,0.8
479711,0,1
126497,1,0.5
156060,2,0.6666666666666667
474233,1,0.5
409134,0,1
180470,1,0.5
33743,11,0.9166666666666666
97023,4,0.8
18075,4,0.8
317323,0,1
74032,0,1
85163,0,1
49184,0,1
438427,0,1
137583,0,1
398305,1,0.5
1737,0,1
449195,0,1
352965,0,1
92868,0,1
222726,0,1
183611,0,1
352129,0,1
206927,0,1
376691,0,1
548912,0,1
501323,0,1
88241,0,1
277225,1,0.5
34680,2,0.6666666666666667
5326,0,1
111648,1,0.5
372669,1,0.5
75778,0,1
558516,0,1
15618,0,1
541514,0,1
182773,0,1
493902,0,1
162181,0,1
495292,3,0.75
320192,3,0.75
70156,1,0.5
194531,1,0.5
70985,1,0.5
334944,0,1
238114,0,1
426158,0,1
519490,0,1
140724,1,0.5
327418,1,0.5
569706,2,0.6666666666666667
96091,0,1
512086,0,1
41085,1,0.5
429491,0,1
199255,0,1
214507,0,1
580405,0,1
138155,0,1
36397,0,1
37563,0,1
136131,2,0.6666666666666667
86329,9,0.9
421400,1,0.5
104425,1,0.5
465066,0,1
497873,6,0.8571428571428572
226812,1,0.5
77159,1,0.5
38277,1,0.5
562388,1,0.5
17355,1,0.5
111472,0,1
260116,5,0.8333333333333334
146219,0,1
576817,1,0.5
242532,1,0.5
132019,2,0.6666666666666667
363514,4,0.8
48848,0,1
449947,1,0.5
20133,0,1
393445,0,1
399382,0,1
576496,0,1
267700,0,1
175126,2,0.6666666666666667
265531,0,1
198195,1,0.5
518901,0,1
236818,5,0.8333333333333334
359686,12,0.9230769230769231
464183,1,0.5
332792,1,0.5
486070,1,0.5
115676,1,0.5
183007,1,0.5
418333,0,1
490665,0,1
317149,4,0.8
402668,0,1
219791,0,1
556035,0,1
521240,0,1
204562,0,1
201291,0,1
418180,1,0.5
398850,0,1
56478,0,1
246336,1,0.5
285825,0,1
33663,0,1
575119,1,0.5
555494,0,1
301754,0,1
358678,0,1
103137,1,0.5
198068,2,0.6666666666666667
13362,2,0.6666666666666667
111845,2,0.6666666666666667
216226,1,0.5
83204,1,0.5
326508,11,0.9166666666666666
138742,1,0.5
267556,1,0.5
88606,0,1
265080,5,0.8333333333333334
130885,1,0.5
442790,2,0.6666666666666667
212514,0,1
423761,0,1
84339,0,1
329830,0,1
547966,0,1
268586,0,1
494835,0,1
233959,0,1
43806,4,0.8
489218,0,1
126653,0,1
326770,0,1
415528,2,0.6666666666666667
250350,1,0.5
402775,0,1
328853,0,1
428208,0,1
37210,0,1
283611,0,1
166723,0,1
391065,0,1
498860,0,1
343057,1,0.5
574996,1,0.5
247487,0,1
184820,8,0.8888888888888888
5692,0,1
233337,0,1
89892,0,1
246029,2,0.6666666666666667
470955,2,0.6666666666666667
445684,2,0.6666666666666667
58796,0,1
356654,2,0.6666666666666667
170917,1,0.5
77426,1,0.5
169718,0,1
419029,5,0.8333333333333334
325801,0,1
295626,0,1
484498,1,0.5
500190,0,1
155741,0,1
399148,3,0.75
433451,1,0.5
489467,0,1
371701,1,0.5
475857,0,1
436585,0,1
120818,1,0.5
423391,0,1
113537,2,0.6666666666666667
579950,1,0.5
450528,7,0.875
317227,0,1
392062,0,1
167317,2,0.6666666666666667
425263,0,1
107035,1,0.5
468845,0,1
183893,0,1
237835,2,0.6666666666666667
218558,1,0.5
220082,0,1
461252,0,1
162384,0,1
455255,0,1
110327,0,1
246447,1,0.5
269063,0,1
522741,0,1
391821,2,0.6666666666666667
281943,0,1
528266,1,0.5
229596,0,1
200272,0,1
460830,0,1
558278,0,1
188757,1,0.5
508861,1,0.5
68021,1,0.5
99851,1,0.5
283859,1,0.5
142946,0,1
269187,5,0.8333333333333334
281371,0,1
411969,0,1
227066,0,1
238604,1,0.5
324231,1,0.5
132406,1,0.5
265930,2,0.6666666666666667
213305,1,0.5
525459,0,1
96070,0,1
503967,0,1
355568,0,1
284540,1,0.5
43350,0,1
360017,2,0.6666666666666667
560148,2,0.6666666666666667
517464,1,0.5
442554,0,1
259170,1,0.5
276582,0,1
369778,0,1
205317,1,0.5
95321,4,0.8
388712,1,0.5
154007,1,0.5
353237,2,0.6666666666666667
458894,1,0.5
126978,3,0.75
420427,3,0.75
425313,1,0.5
517246,1,0.5
189839,1,0.5
492179,4,0.8
485265,2,0.6666666666666667
483788,2,0.6666666666666667
401477,0,1
239528,2,0.6666666666666667
73730,0,1
388149,12,0.9230769230769231
35532,4,0.8
319440,1,0.5
248459,0,1
308277,13,0.9285714285714286
7727,1,0.5
294459,1,0.5
286925,4,0.8
34682,1,0.5
471609,1,0.5
247699,0,1
5649,0,1
133940,4,0.8
340126,0,1
537135,0,1
145217,1,0.5
242716,4,0.8
578780,1,0.5
537743,1,0.5
325595,1,0.5
259375,2,0.6666666666666667
445592,0,1
545260,2,0.6666666666666667
285395,3,0.75
465838,0,1
257387,5,0.8333333333333334
33897,8,0.8888888888888888
64557,0,1
498938,2,0.6666666666666667
45425,1,0.5
38204,0,1
423855,6,0.8571428571428572
142352,9,0.9
142558,0,1
467300,2,0.6666666666666667
220031,0,1
101895,0,1
11485,0,1
481725,0,1
350303,0,1
119027,1,0.5
23687,1,0.5
40470,1,0.5
350585,1,0.5
572174,1,0.5
438691,1,0.5
30855,0,1
94548,1,0.5
457739,3,0.75
11077,1,0.5
136396,0,1
552072,1,0.5
122653,0,1
522465,0,1
571157,0,1
401580,1,0.5
88730,2,0.6666666666666667
118572,0,1
425626,0,1
340733,1,0.5
266587,3,0.75
194798,0,1
10073,0,1
269273,1,0.5
330451,0,1
366476,0,1
234769,0,1
380432,2,0.6666666666666667
139353,3,0.75
91996,1,0.5
525990,1,0.5
319907,1,0.5
412076,1,0.5
185262,1,0.5
267815,6,0.8571428571428572
416157,1,0.5
225282,1,0.5
456341,5,0.8333333333333334
93230,2,0.6666666666666667
77072,5,0.8333333333333334
346403,1,0.5
556855,1,0.5
415008,0,1
116286,4,0.8
529273,6,0.8571428571428572
580392,0,1
437965,2,0.6666666666666667
575837,2,0.6666666666666667
212859,7,0.875
315297,0,1
272800,0,1
345799,1,0.5
343165,2,0.6666666666666667
274085,0,1
568112,1,0.5
310972,0,1
336310,0,1
264888,0,1
530171,0,1
323347,1,0.5
172974,3,0.75
99443,0,1
25388,0,1
214464,1,0.5
191931,0,1
175527,0,1
192627,0,1
122597,0,1
174701,2,0.6666666666666667
571610,1,0.5
464237,1,0.5
264504,3,0.75
78861,1,0.5
65955,1,0.5
358466,1,0.5
354804,0,1
149,0,1
428320,0,1
261696,0,1
41711,3,0.75
252883,0,1
163009,1,0.5
345040,0,1
63681,11,0.9166666666666666
508215,0,1
28385,0,1
416387,0,1
443929,1,0.5
480717,10,0.9090909090909091
120059,12,0.9230769230769231
526320,4,0.8
7596,1,0.5
471156,0,1
300321,8,0.8888888888888888
447476,0,1
468662,2,0.6666666666666667
216771,4,0.8
178791,3,0.75
246735,3,0.75
74923,5,0.8333333333333334
71043,4,0.8
498694,1,0.5
276842,2,0.6666666666666667
568566,1,0.5
283985,1,0.5
327039,5,0.8333333333333334
303897,7,0.875
539311,0,1
55747,4,0.8
281181,3,0.75
12810,12,0.9230769230769231
433928,12,0.9230769230769231
282982,12,0.9230769230769231
578766,5,0.8333333333333334
467273,7,0.875
43510,9,0.9
147115,12,0.9230769230769231
533019,1,0.5
88540,5,0.8333333333333334
130607,1,0.5
280990,2,0.6666666666666667
166233,1,0.5
544253,0,1
365645,0,1
26466,1,0.5
205560,0,1
375437,0,1
581903,0,1
243637,0,1
511651,0,1
230650,0,1
276248,0,1
34235,1,0.5
269551,1,0.5
132517,0,1
253222,0,1
476893,3,0.75
14969,1,0.5
311025,0,1
481479,5,0.8333333333333334
435098,1,0.5
297157,2,0.6666666666666667
442638,1,0.5
324107,1,0.5
141581,1,0.5
256270,1,0.5
92221,1,0.5
287639,6,0.8571428571428572
93384,2,0.6666666666666667
556569,11,0.9166666666666666
471410,2,0.6666666666666667
416165,8,0.8888888888888888
496431,0,1
105310,1,0.5
401981,1,0.5
329150,0,1
480272,0,1
33896,2,0.6666666666666667
462974,0,1
369653,1,0.5
335477,0,1
364104,7,0.875
284686,0,1
253716,0,1
580681,0,1
307092,7,0.875
552138,0,1
20563,0,1
188474,0,1
96763,0,1
388587,0,1
521870,0,1
52219,2,0.6666666666666667
53176,0,1
341198,0,1
89552,0,1
20362,0,1
422037,0,1
441241,0,1
42314,0,1
373022,0,1
138342,0,1
122116,0,1
436319,0,1
456200,0,1
389020,0,1
302715,0,1
21169,1,0.5
575496,0,1
115518,2,0.6666666666666667
472309,1,0.5
308766,1,0.5
478802,1,0.5
287568,1,0.5
529544,0,1
157526,0,1
333748,1,0.5
81944,2,0.6666666666666667
153577,0,1
537422,0,1
545611,0,1
354070,3,0.75
548742,1,0.5
75341,1,0.5
95832,2,0.6666666666666667
187462,1,0.5
170045,1,0.5
213288,0,1
207764,2,0.6666666666666667
201145,0,1
379067,0,1
280765,5,0.8333333333333334
232936,5,0.8333333333333334
441461,9,0.9
187518,0,1
537558,0,1
52183,0,1
195947,0,1
435632,1,0.5
475815,2,0.6666666666666667
383967,0,1
391213,2,0.6666666666666667
337321,0,1
55651,2,0.6666666666666667
32804,0,1
172387,1,0.5
199923,0,1
356788,1,0.5
367121,0,1
244646,1,0.5
34800,2,0.6666666666666667
298535,0,1
87126,0,1
389112,7,0.875
19501,2,0.6666666666666667
553668,2,0.6666666666666667
577507,0,1
50018,0,1
426022,0,1
309517,1,0.5
121795,1,0.5
274551,0,1
183398,0,1
110484,0,1
550133,0,1
109921,0,1
332913,2,0.6666666666666667
309292,0,1
529016,2,0.6666666666666667
85326,4,0.8
552518,4,0.8
62691,5,0.8333333333333334
306557,0,1
61674,3,0.75
95430,0,1
554809,1,0.5
483247,0,1
305409,0,1
130993,0,1
215782,1,0.5
329368,0,1
411350,0,1
398569,1,0.5
303002,1,0.5
530933,0,1
272351,0,1
2284,0,1
499585,0,1
260035,0,1
495802,0,1
415602,1,0.5
198969,0,1
361811,0,1
33182,0,1
489998,0,1
93720,0,1
292893,1,0.5
449859,0,1
408227,0,1
234352,3,0.75
90137,0,1
205525,0,1
112235,0,1
20640,0,1
68789,0,1
30486,0,1
226664,0,1
426418,0,1
279454,0,1
51563,3,0.75
275612,0,1
278086,0,1
295686,1,0.5
50222,1,0.5
50794,0,1
152764,5,0.8333333333333334
400361,1,0.5
223330,0,1
471828,0,1
439364,0,1
158848,0,1
504617,1,0.5
120819,0,1
208147,0,1
326290,0,1
451428,0,1
13228,0,1
399142,0,1
164891,0,1
321651,0,1
310498,0,1
160615,0,1
121521,0,1
444315,3,0.75
17600,0,1
120721,0,1
497322,1,0.5
556202,0,1
529012,0,1
63421,1,0.5
558813,0,1
173759,0,1
120224,1,0.5
325302,3,0.75
562510,4,0.8
200056,5,0.8333333333333334
218334,0,1
442774,0,1
26953,0,1
503653,3,0.75
20677,0,1
424797,1,0.5
462398,6,0.8571428571428572
28560,3,0.75
300987,1,0.5
13364,11,0.9166666666666666
561300,0,1
76276,0,1
72612,5,0.8333333333333334
70487,1,0.5
474202,0,1
426303,1,0.5
567124,1,0.5
368060,3,0.75
358608,0,1
310006,0,1
362685,0,1
371091,0,1
373596,0,1
109363,0,1
128395,0,1
448531,2,0.6666666666666667
179479,1,0.5
511006,11,0.9166666666666666
417674,2,0.6666666666666667
381948,0,1
309531,0,1
75565,0,1
193925,1,0.5
206542,0,1
192816,0,1
163568,0,1
470026,0,1
301218,0,1
389466,0,1
428537,1,0.5
354690,2,0.6666666666666667
240500,2,0.6666666666666667
381014,0,1
153888,0,1
228185,0,1
396157,3,0.75
270686,0,1
172930,0,1
342639,1,0.5
572475,0,1
243120,0,1
443764,0,1
367484,0,1
461121,0,1
144907,0,1
339687,2,0.6666666666666667
393169,0,1
94550,0,1
478805,2,0.6666666666666667
444956,8,0.8888888888888888
279066,0,1
73591,0,1
509815,0,1
384332,0,1
434665,0,1
236142,0,1
165707,7,0.875
302484,0,1
207447,4,0.8
208288,0,1
432615,0,1
200788,0,1
150996,0,1
167083,0,1
62690,2,0.6666666666666667
334716,0,1
33386,0,1
46152,0,1
88582,1,0.5
403135,1,0.5
514191,1,0.5
152526,0,1
19184,0,1
442431,0,1
305282,5,0.8333333333333334
223984,0,1
482894,1,0.5
498769,0,1
470988,0,1
441574,1,0.5
370224,0,1
516634,0,1
20825,0,1
319163,1,0.5
293853,3,0.75
399585,1,0.5
132795,0,1
96640,3,0.75
239139,0,1
517835,0,1
431890,1,0.5
268150,0,1
375680,1,0.5
447976,0,1
17799,7,0.875
572250,0,1
55288,11,0.9166666666666666
256956,0,1
379518,0,1
140539,0,1
488883,0,1
145738,0,1
346581,0,1
119438,0,1
29853,0,1
121107,0,1
292081,0,1
188660,0,1
192793,0,1
61399,0,1
190271,0,1
274562,0,1
191262,0,1
251366,0,1
230627,0,1
407676,0,1
46634,0,1
224470,1,0.5
257034,0,1
283965,0,1
296038,0,1
366473,0,1
500527,1,0.5
194223,0,1
576705,1,0.5
229463,1,0.5
473295,0,1
387791,0,1
170765,0,1
424837,1,0.5
509691,0,1
150237,0,1
399939,0,1
273904,0,1
395614,1,0.5
15621,0,1
313873,3,0.75
54912,0,1
523581,0,1
419284,1,0.5
572247,0,1
80404,1,0.5
447983,0,1
376888,0,1
323813,0,1
291158,0,1
514055,0,1
319609,0,1
377597,0,1
416246,0,1
540554,0,1
247465,0,1
363523,0,1
39598,0,1
15400,0,1
184731,0,1
153559,0,1
431731,0,1
57708,0,1
124122,1,0.5
128203,0,1
50563,3,0.75
453472,0,1
21964,0,1
581466,0,1
240289,0,1
262727,0,1
207740,0,1
106823,0,1
39386,0,1
193254,0,1
252990,0,1
397543,0,1
571803,0,1
71255,0,1
15355,0,1
306284,0,1
274537,0,1
50912,0,1
19929,0,1
324709,2,0.6666666666666667
292998,0,1
271183,1,0.5
42701,0,1
546890,0,1
516948,0,1
317509,0,1
141302,0,1
389996,0,1
46640,0,1
374956,0,1
483775,0,1
446819,0,1
332734,0,1
510519,0,1
80363,0,1
130181,0,1
556983,0,1
222984,1,0.5
128599,2,0.6666666666666667
209639,1,0.5
292015,1,0.5
327450,0,1
198121,1,0.5
554630,1,0.5
129813,1,0.5
482699,1,0.5
359094,1,0.5
317102,6,0.8571428571428572
411291,0,1
349319,4,0.8
326264,0,1
409394,0,1
557399,0,1
544215,0,1
440899,0,1
225121,0,1
503178,0,1
318564,0,1
236568,0,1
296419,0,1
262861,4,0.8
486018,0,1
69312,0,1
328383,0,1
405695,1,0.5
359872,0,1
282450,1,0.5
230567,4,0.8
163599,0,1
32220,0,1
432686,0,1
449103,9,0.9
6943,4,0.8
72906,11,0.9166666666666666
466713,0,1
564185,0,1
416371,1,0.5
239586,1,0.5
46609,0,1
261225,0,1
19671,1,0.5
466608,1,0.5
483139,0,1
220053,0,1
448253,0,1
142825,4,0.8
386321,0,1
189912,12,0.9230769230769231
307158,0,1
229550,0,1
311616,4,0.8
137931,2,0.6666666666666667
251608,1,0.5
578990,2,0.6666666666666667
265532,7,0.875
276354,2,0.6666666666666667
56398,2,0.6666666666666667
178951,3,0.75
565769,0,1
154023,0,1
321070,6,0.8571428571428572
467840,6,0.8571428571428572
42591,7,0.875
144179,1,0.5
282002,0,1
263913,0,1
564211,1,0.5
312233,1,0.5
554698,0,1
118061,2,0.6666666666666667
466396,0,1
236173,0,1
285612,0,1
367614,9,0.9
508555,0,1
552657,0,1
371796,1,0.5
554729,1,0.5
339918,6,0.8571428571428572
542720,0,1
91759,5,0.8333333333333334
21991,1,0.5
314949,11,0.9166666666666666
41226,0,1
81311,1,0.5
494879,0,1
59079,0,1
96185,0,1
137016,0,1
396194,0,1
564920,0,1
146826,0,1
465347,0,1
168020,2,0.6666666666666667
492235,0,1
473030,0,1
220284,2,0.6666666666666667
439402,2,0.6666666666666667
539296,0,1
535284,0,1
447785,5,0.8333333333333334
504534,2,0.6666666666666667
278710,5,0.8333333333333334
92674,0,1
94558,2,0.6666666666666667
353407,2,0.6666666666666667
286009,0,1
571193,1,0.5
536576,0,1
28318,3,0.75
482740,0,1
230057,0,1
328760,0,1
337704,4,0.8
23287,2,0.6666666666666667
243725,6,0.8571428571428572
264296,5,0.8333333333333334
94268,3,0.75
291348,0,1
7782,7,0.875
332131,0,1
192217,0,1
529229,2,0.6666666666666667
351726,4,0.8
211071,2,0.6666666666666667
459355,1,0.5
440460,1,0.5
508456,0,1
15595,0,1
54936,0,1
408846,8,0.8888888888888888
362432,4,0.8
29506,1,0.5
561097,0,1
20701,0,1
572769,0,1
531205,0,1
372247,0,1
93864,0,1
457734,1,0.5
306060,2,0.6666666666666667
283666,2,0.6666666666666667
452985,2,0.6666666666666667
318924,0,1
418352,0,1
42336,2,0.6666666666666667
173124,2,0.6666666666666667
476385,0,1
286793,0,1
234957,0,1
528275,0,1
35031,0,1
252570,0,1
505347,1,0.5
365696,2,0.6666666666666667
20853,9,0.9
276950,1,0.5
264723,1,0.5
524508,0,1
320286,1,0.5
38904,1,0.5
543552,1,0.5
188478,6,0.8571428571428572
329262,0,1
238827,3,0.75
391203,2,0.6666666666666667
568660,1,0.5
135163,2,0.6666666666666667
287372,11,0.9166666666666666
551159,3,0.75
402407,3,0.75
369038,1,0.5
239518,1,0.5
546161,2,0.6666666666666667
9045,3,0.75
51706,3,0.75
168417,1,0.5
570738,6,0.8571428571428572
443320,0,1
428420,10,0.9090909090909091
458752,1,0.5
341133,6,0.8571428571428572
471470,12,0.9230769230769231
65162,3,0.75
21780,10,0.9090909090909091
284814,0,1
161156,0,1
177863,1,0.5
69148,1,0.5
101569,3,0.75
493482,1,0.5
324427,1,0.5
508220,0,1
82658,0,1
275035,0,1
569851,0,1
270472,0,1
473119,0,1
56365,0,1
318997,0,1
106315,0,1
238299,0,1
497519,3,0.75
109971,4,0.8
178510,0,1
468484,1,0.5
560150,1,0.5
217201,2,0.6666666666666667
25616,0,1
371703,1,0.5
158686,0,1
224759,0,1
359249,3,0.75
87064,0,1
42820,1,0.5
377213,1,0.5
363504,1,0.5
528579,0,1
153190,1,0.5
54282,2,0.6666666666666667
351989,0,1
200442,1,0.5
543689,6,0.8571428571428572
404557,1,0.5
324112,1,0.5
357415,1,0.5
61217,1,0.5
163506,5,0.8333333333333334
111772,0,1
159400,1,0.5
157991,1,0.5
26536,3,0.75
533022,3,0.75
266805,1,0.5
504843,1,0.5
249508,3,0.75
475425,0,1
243354,3,0.75
312826,1,0.5
121682,0,1
382017,0,1
31587,0,1
51454,0,1
27046,0,1
360737,2,0.6666666666666667
97722,6,0.8571428571428572
56104,6,0.8571428571428572
349943,2,0.6666666666666667
134494,1,0.5
432908,1,0.5
87214,4,0.8
556643,1,0.5
191945,2,0.6666666666666667
528621,1,0.5
411751,1,0.5
205011,1,0.5
444086,1,0.5
275211,1,0.5
196290,1,0.5
173324,1,0.5
395304,1,0.5
525212,1,0.5
173893,2,0.6666666666666667
156512,13,0.9285714285714286
580600,0,1
96713,0,1
117360,0,1
146926,1,0.5
541531,1,0.5
8186,1,0.5
111425,1,0.5
411745,0,1
284383,0,1
186247,0,1
536855,4,0.8
529017,1,0.5
420221,1,0.5
540868,1,0.5
190939,2,0.6666666666666667
195903,1,0.5
571696,1,0.5
212330,1,0.5
147371,1,0.5
105021,1,0.5
84096,0,1
475765,1,0.5
134697,0,1
123944,5,0.8333333333333334
207110,1,0.5
8305,4,0.8
437139,3,0.75
4844,3,0.75
434966,0,1
423768,0,1
559876,1,0.5
241762,1,0.5
211336,2,0.6666666666666667
273704,2,0.6666666666666667
194727,2,0.6666666666666667
120971,3,0.75
192953,3,0.75
444644,0,1
307612,2,0.6666666666666667
564611,0,1
48267,10,0.9090909090909091
447179,9,0.9
425114,4,0.8
250848,1,0.5
7650,1,0.5
559090,0,1
165956,1,0.5
340412,3,0.75
369561,3,0.75
422894,0,1
497244,1,0.5
353012,1,0.5
277449,2,0.6666666666666667
244857,0,1
83353,6,0.8571428571428572
23355,2,0.6666666666666667
213021,0,1
206584,0,1
196229,0,1
155914,1,0.5
268518,0,1
236552,0,1
269915,5,0.8333333333333334
108155,0,1
48289,4,0.8
457286,2,0.6666666666666667
263604,2,0.6666666666666667
177837,0,1
343159,1,0.5
452615,0,1
450275,0,1
234515,1,0.5
154911,6,0.8571428571428572
359168,1,0.5
109008,11,0.9166666666666666
77851,2,0.6666666666666667
487434,6,0.8571428571428572
169907,0,1
80948,0,1
20888,0,1
456696,6,0.8571428571428572
1407,4,0.8
242618,1,0.5
86526,1,0.5
185091,0,1
248333,2,0.6666666666666667
14870,8,0.8888888888888888
581310,13,0.9285714285714286
14807,13,0.9285714285714286
400742,1,0.5
384231,0,1
297829,0,1
537461,0,1
440762,1,0.5
225667,0,1
198978,2,0.6666666666666667
408518,0,1
30288,3,0.75
364067,2,0.6666666666666667
264324,2,0.6666666666666667
550760,4,0.8
246070,0,1
37695,1,0.5
84128,10,0.9090909090909091
566054,3,0.75
47192,1,0.5
395684,0,1
200327,0,1
285099,1,0.5
12839,1,0.5
159558,3,0.75
273537,6,0.8571428571428572
451690,1,0.5
124280,0,1
559560,0,1
368321,0,1
15427,3,0.75
170952,4,0.8
108201,4,0.8
333157,1,0.5
185587,5,0.8333333333333334
532866,7,0.875
432286,0,1
5508,7,0.875
427733,0,1
413841,1,0.5
336369,1,0.5
490311,0,1
144881,0,1
329948,0,1
150421,5,0.8333333333333334
278931,3,0.75
293314,1,0.5
237355,2,0.6666666666666667
272653,2,0.6666666666666667
9025,4,0.8
329919,0,1
162688,0,1
257711,0,1
509210,0,1
130337,0,1
119101,0,1
201607,2,0.6666666666666667
238068,1,0.5
240198,0,1
562408,0,1
320200,1,0.5
330917,0,1
547439,0,1
259371,1,0.5
29724,5,0.8333333333333334
436146,0,1
331229,0,1
244549,0,1
55290,0,1
359548,0,1
218704,1,0.5
220673,1,0.5
348636,1,0.5
15472,5,0.8333333333333334
559949,4,0.8
23541,0,1
419449,0,1
470551,11,0.9166666666666666
515260,3,0.75
494066,12,0.9230769230769231
539180,5,0.8333333333333334
475588,12,0.9230769230769231
27158,3,0.75
221470,12,0.9230769230769231
466505,3,0.75
576849,3,0.75
156763,5,0.8333333333333334
546864,1,0.5
14283,2,0.6666666666666667
486362,0,1
59042,0,1
406659,1,0.5
578770,1,0.5
475915,3,0.75
214995,3,0.75
466544,4,0.8
167553,3,0.75
148924,4,0.8
70288,3,0.75
495969,4,0.8
140693,7,0.875
184389,3,0.75
259464,13,0.9285714285714286
539967,5,0.8333333333333334
129672,12,0.9230769230769231
167574,13,0.9285714285714286
146626,4,0.8
187103,2,0.6666666666666667
483261,3,0.75
449119,3,0.75
395768,3,0.75
84174,3,0.75
151254,3,0.75
471966,4,0.8
175112,2,0.6666666666666667
313532,3,0.75
385661,9,0.9
58268,10,0.9090909090909091
413918,13,0.9285714285714286
312050,11,0.9166666666666666
442277,4,0.8
513015,11,0.9166666666666666
349974,6,0.8571428571428572
197632,5,0.8333333333333334
492466,7,0.875
330806,3,0.75
543379,3,0.75
375838,2,0.6666666666666667
385934,3,0.75
55764,3,0.75
104607,9,0.9
544819,8,0.8888888888888888
529772,3,0.75
511869,13,0.9285714285714286
9460,11,0.9166666666666666
461876,2,0.6666666666666667
488487,3,0.75
73022,10,0.9090909090909091
549910,7,0.875
243509,5,0.8333333333333334
424327,4,0.8
340622,4,0.8
182634,9,0.9
24571,3,0.75
534662,11,0.9166666666666666
147568,1,0.5
337975,5,0.8333333333333334
429606,8,0.8888888888888888
83869,11,0.9166666666666666
205313,8,0.8888888888888888
426052,10,0.9090909090909091
5917,10,0.9090909090909091
15843,6,0.8571428571428572
576895,3,0.75
319351,5,0.8333333333333334
54065,10,0.9090909090909091
379965,6,0.8571428571428572
247475,9,0.9
107097,2,0.6666666666666667
184877,3,0.75
253031,13,0.9285714285714286
320349,5,0.8333333333333334
102473,13,0.9285714285714286
536707,12,0.9230769230769231
537543,10,0.9090909090909091
540947,8,0.8888888888888888
437996,7,0.875
339499,5,0.8333333333333334
249362,6,0.8571428571428572
190994,9,0.9
91886,3,0.75
299662,6,0.8571428571428572
40995,0,1
65440,2,0.6666666666666667
449914,1,0.5
294847,2,0.6666666666666667
337895,8,0.8888888888888888
309144,4,0.8
66054,6,0.8571428571428572
258931,3,0.75
151236,3,0.75
37186,4,0.8
112272,10,0.9090909090909091
10817,3,0.75
243268,2,0.6666666666666667
424404,8,0.8888888888888888
324904,9,0.9
288559,4,0.8
201939,9,0.9
295578,3,0.75
350534,9,0.9
494711,7,0.875
254396,3,0.75
553563,2,0.6666666666666667
23639,2,0.6666666666666667
455037,11,0.9166666666666666
519993,8,0.8888888888888888
122537,3,0.75
518843,3,0.75
527446,3,0.75
54402,3,0.75
303658,2,0.6666666666666667
462075,9,0.9
250443,3,0.75
116026,9,0.9
393027,3,0.75
101234,3,0.75
40938,11,0.9166666666666666
553446,3,0.75
371955,3,0.75
553313,1,0.5
289662,2,0.6666666666666667
305635,0,1
405133,1,0.5
159109,0,1
188216,0,1
285484,1,0.5
405721,2,0.6666666666666667
65957,2,0.6666666666666667
54354,10,0.9090909090909091
277709,13,0.9285714285714286
15269,3,0.75
