Annotation ID,Vis Body Ratio
900100492973,0.00
900100296374,0.00
900100034246,0.00
900100361930,0.00
900100230863,0.00
900100165334,0.00
900100132571,0.00
900100296419,0.00
900100034285,0.00
900100230898,0.00
900100394748,0.00
900100427523,0.00
900100067085,0.00
900100296474,0.00
900100427547,0.00
900100394784,0.00
900100460326,0.00
900100003804,0.00
900100460339,0.00
900100263760,0.00
900100558678,0.00
900100108850,0.00
900100034430,0.00
900100231056,0.00
900100132760,0.00
900100493227,0.00
900100558764,0.00
900100165552,0.00
900100034487,0.00
900100460491,0.00
900100410005,0.00
900100231131,0.00
900100001756,0.00
900100001764,0.00
900100132838,0.00
900100526057,0.00
900100034539,0.00
900100493294,0.00
900100558835,0.00
900100067320,0.00
900100001785,0.00
900100395013,0.00
900100296711,0.00
900100395022,0.00
900100198423,0.00
900100132888,0.00
900100198437,0.00
900100362282,0.00
900100558900,0.00
900100263995,0.00
900100520213,0.00
900100034632,0.00
900100296777,0.00
900100395092,0.00
900100427864,0.00
900100132954,0.00
900100132991,0.00
900100493446,0.00
900100231315,0.00
900100001941,0.00
900100200476,0.00
900100296883,0.00
900100198596,0.00
900100362438,0.00
900100395216,0.00
900100264151,0.00
900100067571,0.00
900100165893,0.00
900100034828,0.00
900100296978,0.00
900100559127,0.00
900100133166,0.00
900100264241,0.00
900100165945,0.00
900100329799,0.00
900100395339,0.00
900100460882,0.00
900100329817,0.00
900100428126,0.00
900100428142,0.00
900100559235,0.00
900100460938,0.00
900100100519,0.00
900100166069,0.00
900100428229,0.00
900100397132,0.00
900100156835,0.00
900100519136,0.00
900100493806,0.00
900100231667,0.00
900100231679,0.00
900100231682,0.00
900100493829,0.00
900100166173,0.00
900100395551,0.00
900100435377,0.00
900100297273,0.00
900100231748,0.00
900100002377,0.00
900100264526,0.00
900100330100,0.00
900100264567,0.00
900100428420,0.00
900100264589,0.00
900100166291,0.00
900100493983,0.00
900100428457,0.00
900100428477,0.00
900100461265,0.00
900100100821,0.00
900100040138,0.00
900100348027,0.00
900100199152,0.00
900100494066,0.00
900100391721,0.00
900100395768,0.00
900100330238,0.00
900100002560,0.00
900100397186,0.00
900100231958,0.00
900100068130,0.00
900100231987,0.00
900100330292,0.00
900100002614,0.00
900100166477,0.00
900100166481,0.00
900100002644,0.00
900100395863,0.00
900100199256,0.00
900100494175,0.00
900100002664,0.00
900100100985,0.00
900100068223,0.00
900100559752,0.00
900100101017,0.00
900100330403,0.00
900100297645,0.00
900100133845,0.00
900100035589,0.00
900100428816,0.00
900100002842,0.00
900100166699,0.00
900100232250,0.00
900100232254,0.00
900100199487,0.00
900100363331,0.00
900100494409,0.00
900100166750,0.00
900100396143,0.00
900100064105,0.00
900100166776,0.00
900100494462,0.00
900100396172,0.00
900100035725,0.00
900100527250,0.00
900100353561,0.00
900100134068,0.00
900100199640,0.00
900100035817,0.00
900100363514,0.00
900100560135,0.00
900100298002,0.00
900100134165,0.00
900100068637,0.00
900100068654,0.00
900100003124,0.00
900100068663,0.00
900100200671,0.00
900100265279,0.00
900100068700,0.00
900100330863,0.00
900100265330,0.00
900100396412,0.00
900100494721,0.00
900100003220,0.00
900100068777,0.00
900100396460,0.00
900100101564,0.00
900100068801,0.00
900100134339,0.00
900100429256,0.00
900100232658,0.00
900100265451,0.00
900100363764,0.00
900100232699,0.00
900100494856,0.00
900100199960,0.00
900100473776,0.00
900100560421,0.00
900100494894,0.00
900100134454,0.00
900100429371,0.00
900100167229,0.00
900100331082,0.00
900100298318,0.00
900100200033,0.00
900100232809,0.00
900100494959,0.00
900100396661,0.00
900100101750,0.00
900100494968,0.00
900100003461,0.00
900100560571,0.00
900100462292,0.00
900100134622,0.00
900100320892,0.00
900100003579,0.00
900100232963,0.00
900100200201,0.00
900100429587,0.00
900100069167,0.00
900100069182,0.00
900100364104,0.00
900100429643,0.00
900100429658,0.00
900100298591,0.00
900100304530,0.00
900100429712,0.00
900100102037,0.00
900100265889,0.00
900100495266,0.00
900100462509,0.00
900100364228,0.00
900100167623,0.00
900100429769,0.00
900100134858,0.00
900100577613,0.00
900100265938,0.00
900100364252,0.00
900100495344,0.00
900100233210,0.00
900100560891,0.00
900100397064,0.00
900100167692,0.00
900100560943,0.00
900100413792,0.00
900100233292,0.00
900100364368,0.00
900100495445,0.00
900100528230,0.00
900100102256,0.00
900100266114,0.00
900100233351,0.00
900100036748,0.00
900100495508,0.00
900100397210,0.00
900100331702,0.00
900100555808,0.00
900100462792,0.00
900100102357,0.00
900100266200,0.00
900100167903,0.00
900100102377,0.00
900100298987,0.00
900100430076,0.00
900100462849,0.00
900100364571,0.00
900100036907,0.00
900100462911,0.00
900100528452,0.00
900100102473,0.00
900100004172,0.00
900100561251,0.00
900100004201,0.00
900100233580,0.00
900100430192,0.00
900100495731,0.00
900100241208,0.00
900100233609,0.00
900100462998,0.00
900100004259,0.00
900100135336,0.00
900100528566,0.00
900100463060,0.00
900100246446,0.00
900100331992,0.00
900100561382,0.00
900100332013,0.00
900100037113,0.00
900100168187,0.00
900100102655,0.00
900100430346,0.00
900100102667,0.00
900100561424,0.00
900100004376,0.00
900100332065,0.00
900100364835,0.00
900100129888,0.00
900100135499,0.00
900100397648,0.00
900100201042,0.00
900100495956,0.00
900100168296,0.00
900100004478,0.00
900100364959,0.00
900100037286,0.00
900100496039,0.00
900100233901,0.00
900100544968,0.00
900100430522,0.00
900100233916,0.00
900100266687,0.00
900100463306,0.00
900100004555,0.00
900100463308,0.00
900100365015,0.00
900100168413,0.00
900100135676,0.00
900100102910,0.00
900100561673,0.00
900100430617,0.00
900100102942,0.00
900100234016,0.00
900100528937,0.00
900100561713,0.00
900100102976,0.00
900100496195,0.00
900100430660,0.00
900100397893,0.00
900100397899,0.00
900100365140,0.00
900100561761,0.00
900100528994,0.00
900100528996,0.00
900100299623,0.00
900100430702,0.00
900100529017,0.00
900100299648,0.00
900100430739,0.00
900100365206,0.00
900100299682,0.00
900100430763,0.00
900100463533,0.00
900100266939,0.00
900100103108,0.00
900100561864,0.00
900100463564,0.00
900100496348,0.00
900100561888,0.00
900100430817,0.00
900100496372,0.00
900100561910,0.00
900100135937,0.00
900100201476,0.00
900100299786,0.00
900100201488,0.00
900100506802,0.00
900100201519,0.00
900100184585,0.00
900100234297,0.00
900100398142,0.00
900100529248,0.00
900100233744,0.00
900100365419,0.00
900100496499,0.00
900100463732,0.00
900100365437,0.00
900100168854,0.00
900100103320,0.00
900100365472,0.00
900100431012,0.00
900100103335,0.00
900100427573,0.00
900100103356,0.00
900100168900,0.00
900100168903,0.00
900100529352,0.00
900100332748,0.00
900100005073,0.00
900100249288,0.00
900100103401,0.00
900100463851,0.00
900100070642,0.00
900100517758,0.00
900100136184,0.00
900100168955,0.00
900100201726,0.00
900100562176,0.00
900100496646,0.00
900100201736,0.00
900100037905,0.00
900100234527,0.00
900100168993,0.00
900100037932,0.00
900100184626,0.00
900100234550,0.00
900100037944,0.00
900100398397,0.00
900100103504,0.00
900100070749,0.00
900100496740,0.00
900100234600,0.00
900100136300,0.00
900100136302,0.00
900100332925,0.00
900100169094,0.00
900100562325,0.00
900100070812,0.00
900100304794,0.00
900100431266,0.00
900100529586,0.00
900100005313,0.00
900100398535,0.00
900100038122,0.00
900100398571,0.00
900100299346,0.00
900100496879,0.00
900100234743,0.00
900100005376,0.00
900100496932,0.00
900100300326,0.00
900100431400,0.00
900100496943,0.00
900100136512,0.00
900100005459,0.00
900100300374,0.00
900100333152,0.00
900100398696,0.00
900100464237,0.00
900100136565,0.00
900100365950,0.00
900100005505,0.00
900100091841,0.00
900100333207,0.00
900100169382,0.00
900100267688,0.00
900100038317,0.00
900100304841,0.00
900100300488,0.00
900100005587,0.00
900100267734,0.00
900100005608,0.00
900100038380,0.00
900100234994,0.00
900100431606,0.00
900100038402,0.00
900100446853,0.00
900100038432,0.00
900100490546,0.00
900100169527,0.00
900100005688,0.00
900100366139,0.00
900100235069,0.00
900100366146,0.00
900100005699,0.00
900100104021,0.00
900100497245,0.00
900100562791,0.00
900100490556,0.00
900100497261,0.00
900100497273,0.00
900100005756,0.00
900100562817,0.00
900100300678,0.00
900100300684,0.00
900100530069,0.00
900100038558,0.00
900100530082,0.00
900100464550,0.00
900100235189,0.00
900100136886,0.00
900100136900,0.00
900100414113,0.00
900100202490,0.00
900100497415,0.00
900100071441,0.00
900100005915,0.00
900100005917,0.00
900100136992,0.00
900100530211,0.00
900100169774,0.00
900100104249,0.00
900100431933,0.00
900100104277,0.00
900100038752,0.00
900100399227,0.00
900100104325,0.00
900100366470,0.00
900100104328,0.00
900100104337,0.00
900100432019,0.00
900100104343,0.00
900100399258,0.00
900100497567,0.00
900100300966,0.00
900100464812,0.00
900100038840,0.00
900100006075,0.00
900100135626,0.00
900100300990,0.00
900100235466,0.00
900100333775,0.00
900100497617,0.00
900100006101,0.00
900100530408,0.00
900100272171,0.00
900100104452,0.00
900100202762,0.00
900100038923,0.00
900100235534,0.00
900100202772,0.00
900100464917,0.00
900100137250,0.00
900100104493,0.00
900100202806,0.00
900100094817,0.00
900100137288,0.00
900100301134,0.00
900100235602,0.00
900100006233,0.00
900100446956,0.00
900100301195,0.00
900100432268,0.00
900100497807,0.00
900100042819,0.00
900100006293,0.00
900100202906,0.00
900100333984,0.00
900100366770,0.00
900100137406,0.00
900100301251,0.00
900100366789,0.00
900100432328,0.00
900100301261,0.00
900100497873,0.00
900100104661,0.00
900100104711,0.00
900100563475,0.00
900100334103,0.00
900100530712,0.00
900100039195,0.00
900100432420,0.00
900100465196,0.00
900100326836,0.00
900100375989,0.00
900100072002,0.00
900100039236,0.00
900100366927,0.00
900100072016,0.00
900100465235,0.00
900100530781,0.00
900100498015,0.00
900100222489,0.00
900100268654,0.00
900100006539,0.00
900100366994,0.00
900100170390,0.00
900100072095,0.00
900100376009,0.00
900100563645,0.00
900100170432,0.00
900100006602,0.00
900100104931,0.00
900100203252,0.00
900100367096,0.00
900100072189,0.00
900100399878,0.00
900100170513,0.00
900100334362,0.00
900100301602,0.00
900100039460,0.00
900100301605,0.00
900100301615,0.00
900100006710,0.00
900100399932,0.00
900100236102,0.00
900100301671,0.00
900100039528,0.00
900100006780,0.00
900100170636,0.00
900100236176,0.00
900100563858,0.00
900100072354,0.00
900100236206,0.00
900100039619,0.00
900100283213,0.00
900100465638,0.00
900100432873,0.00
900100124840,0.00
900100236282,0.00
900100039682,0.00
900100236295,0.00
900100334600,0.00
900100006935,0.00
900100400162,0.00
900100269091,0.00
900100432933,0.00
900100006957,0.00
900100236335,0.00
900100236336,0.00
900100531253,0.00
900100072505,0.00
900100006998,0.00
900100039768,0.00
900100203612,0.00
900100564063,0.00
900100236390,0.00
900100072551,0.00
900100316016,0.00
900100334758,0.00
900100367538,0.00
900100564187,0.00
900100302051,0.00
900100105444,0.00
900100334840,0.00
900100334852,0.00
900100236556,0.00
900100400409,0.00
900100269343,0.00
900100302117,0.00
900100228657,0.00
900100105516,0.00
900100302141,0.00
900100236611,0.00
900100203882,0.00
900100498796,0.00
900100203891,0.00
900100236677,0.00
900100466054,0.00
900100138401,0.00
900100138405,0.00
900100171180,0.00
900100433336,0.00
900100531647,0.00
900100138453,0.00
900100236760,0.00
900100400603,0.00
900100269538,0.00
900100498918,0.00
900100204014,0.00
900100204021,0.00
900100105728,0.00
900100335109,0.00
900100171270,0.00
900100171272,0.00
900100236818,0.00
900100204074,0.00
900100073022,0.00
900100367936,0.00
900100138569,0.00
900100335184,0.00
900100138579,0.00
900100105825,0.00
900100469010,0.00
900100335217,0.00
900100302470,0.00
900100531861,0.00
900100302489,0.00
900100105888,0.00
900100564643,0.00
900100138670,0.00
900100400822,0.00
900100368055,0.00
900100316106,0.00
900100236990,0.00
900100368066,0.00
900100400838,0.00
900100368087,0.00
900100368093,0.00
900100564705,0.00
900100490875,0.00
900100073192,0.00
900100302569,0.00
900100237034,0.00
900100073206,0.00
900100105987,0.00
900100007685,0.00
900100105998,0.00
900100433683,0.00
900100269858,0.00
900100269863,0.00
900100021212,0.00
900100400940,0.00
900100269871,0.00
900100532062,0.00
900100466530,0.00
900100269927,0.00
900100106119,0.00
900100073361,0.00
900100237210,0.00
900100040603,0.00
900100433825,0.00
900100337991,0.00
900100299764,0.00
900100401085,0.00
900100335551,0.00
900100398070,0.00
900100532175,0.00
900100532188,0.00
900100270071,0.00
900100466694,0.00
900100335630,0.00
900100532245,0.00
900100469082,0.00
900100466719,0.00
900100196016,0.00
900100532260,0.00
900100368421,0.00
900100565047,0.00
900100433985,0.00
900100008025,0.00
900100270198,0.00
900100008063,0.00
900100174188,0.00
900100302989,0.00
900100073620,0.00
900100434069,0.00
900100073626,0.00
900100204705,0.00
900100368547,0.00
900100073639,0.00
900100040874,0.00
900100171950,0.00
900100204732,0.00
900100139198,0.00
900100171967,0.00
900100499679,0.00
900100106471,0.00
900100040938,0.00
900100434164,0.00
900100532471,0.00
900100073720,0.00
900100335871,0.00
900100139272,0.00
900100466964,0.00
900100097759,0.00
900100041022,0.00
900100499799,0.00
900100467038,0.00
900100073826,0.00
900100532583,0.00
900100303213,0.00
900100041079,0.00
900100270460,0.00
900100336002,0.00
900100565381,0.00
900100401558,0.00
900100217925,0.00
900100381766,0.00
900100336063,0.00
900100565446,0.00
900100401608,0.00
900100499915,0.00
900100336077,0.00
900100041174,0.00
900100185168,0.00
900100139500,0.00
900100008429,0.00
900100008432,0.00
900100434423,0.00
900100139538,0.00
900100336159,0.00
900100205093,0.00
900100336167,0.00
900100401707,0.00
900100008494,0.00
900100106799,0.00
900100434484,0.00
900100106813,0.00
900100500032,0.00
900100297844,0.00
900100139590,0.00
900100008519,0.00
900100172361,0.00
900100172369,0.00
900100041305,0.00
900100074090,0.00
900100500076,0.00
900100532866,0.00
900100270723,0.00
900100500106,0.00
900100270740,0.00
900100336291,0.00
900100565684,0.00
900100369078,0.00
900100074183,0.00
900100500169,0.00
900100008677,0.00
900100467432,0.00
900100074217,0.00
900100336374,0.00
900100303608,0.00
900100139780,0.00
900100336395,0.00
900100375321,0.00
900100303650,0.00
900100008746,0.00
900100306581,0.00
900100205367,0.00
900100500281,0.00
900100074299,0.00
900100107072,0.00
900100043232,0.00
900100420065,0.00
900100238178,0.00
900100074340,0.00
900100041577,0.00
900100467564,0.00
900100336494,0.00
900100074354,0.00
900100402041,0.00
900100402051,0.00
900100434837,0.00
900100540229,0.00
900100074407,0.00
900100336552,0.00
900100434859,0.00
900100139948,0.00
900100205486,0.00
900100303797,0.00
900100565946,0.00
900100271038,0.00
900100008896,0.00
900100336580,0.00
900100565975,0.00
900100107225,0.00
900100467678,0.00
900100500457,0.00
900100205547,0.00
900100041711,0.00
900100103338,0.00
900100041742,0.00
900100008979,0.00
900100041756,0.00
900100271136,0.00
900100467746,0.00
900100238392,0.00
900100467774,0.00
900100218037,0.00
900100338189,0.00
900100238427,0.00
900100402281,0.00
900100303992,0.00
900100271235,0.00
900100435076,0.00
900100500622,0.00
900100271253,0.00
900100435096,0.00
900100533424,0.00
900100533441,0.00
900100271298,0.00
900100500675,0.00
900100140236,0.00
900100398285,0.00
900100074714,0.00
900100041950,0.00
900100152529,0.00
900100402408,0.00
900100402412,0.00
900100074739,0.00
900100262951,0.00
900100238589,0.00
900100041997,0.00
900100304150,0.00
900100271385,0.00
900100271388,0.00
900100402470,0.00
900100468013,0.00
900100533551,0.00
900100140340,0.00
900100566346,0.00
900100078553,0.00
900100074861,0.00
900100447464,0.00
900100435322,0.00
900100566419,0.00
900100468125,0.00
900100238757,0.00
900100369838,0.00
900100518473,0.00
900100081567,0.00
900100500941,0.00
900100107745,0.00
900100398331,0.00
900100271592,0.00
900100238827,0.00
900100206066,0.00
900100173316,0.00
900100501006,0.00
900100402705,0.00
900100271638,0.00
900100140581,0.00
900100533799,0.00
900100402730,0.00
900100206137,0.00
900100533827,0.00
900100435548,0.00
900100107884,0.00
900100238982,0.00
900100304520,0.00
900100140690,0.00
900100533944,0.00
900100271806,0.00
900100239047,0.00
900100304584,0.00
900100370124,0.00
900100304590,0.00
900100289147,0.00
900100042472,0.00
900100566762,0.00
900100042481,0.00
900100370162,0.00
900100435718,0.00
900100468493,0.00
900100271906,0.00
900100501293,0.00
900100173631,0.00
900100108100,0.00
900100042570,0.00
900100042591,0.00
900100108140,0.00
900100271994,0.00
900100042619,0.00
900100271996,0.00
900100206465,0.00
900100239241,0.00
900100009878,0.00
900100566938,0.00
900100534189,0.00
900100435889,0.00
900100009910,0.00
900100108217,0.00
900100042682,0.00
900100403132,0.00
900100403135,0.00
900100566984,0.00
900100009929,0.00
900100108238,0.00
900100305573,0.00
900100304866,0.00
900100272101,0.00
900100239337,0.00
900100501493,0.00
900100009990,0.00
900100206602,0.00
900100337675,0.00
900100239396,0.00
900100534314,0.00
900100337707,0.00
900100042804,0.00
900100075581,0.00
900100042818,0.00
900100304963,0.00
900100337752,0.00
900100304997,0.00
900100436070,0.00
900100042855,0.00
900100206697,0.00
900100403307,0.00
900100337780,0.00
900100283753,0.00
900100501624,0.00
900100239499,0.00
900100365677,0.00
900100206741,0.00
900100108446,0.00
900100567199,0.00
900100108451,0.00
900100042947,0.00
900100239558,0.00
900100108501,0.00
900100311076,0.00
900100337886,0.00
900100103549,0.00
900100010230,0.00
900100403454,0.00
900100403464,0.00
900100206858,0.00
900100206861,0.00
900100272402,0.00
900100272412,0.00
900100010281,0.00
900100108606,0.00
900100141382,0.00
900100370760,0.00
900100010318,0.00
900100010321,0.00
900100501851,0.00
900100075871,0.00
900100305254,0.00
900100534662,0.00
900100272538,0.00
900100239771,0.00
900100272544,0.00
900100239792,0.00
900100108722,0.00
900100305348,0.00
900100469195,0.00
900100272588,0.00
900100403683,0.00
900100370918,0.00
900100534763,0.00
900100032627,0.00
900100338164,0.00
900100239870,0.00
900100534796,0.00
900100370963,0.00
900100338197,0.00
900100174375,0.00
900100108841,0.00
900100010545,0.00
900100371007,0.00
900100207171,0.00
900100076101,0.00
900100305485,0.00
900100469330,0.00
900100141654,0.00
900100534896,0.00
900100207223,0.00
900100403853,0.00
900100010639,0.00
900100371092,0.00
900100497592,0.00
900100567717,0.00
900100043431,0.00
900100534965,0.00
900100174526,0.00
900100010701,0.00
900100043477,0.00
900100010711,0.00
900100436698,0.00
900100043510,0.00
900100535042,0.00
900100109076,0.00
900100305685,0.00
900100305687,0.00
900100305710,0.00
900100502321,0.00
900100567858,0.00
900100502324,0.00
900100272957,0.00
900100469587,0.00
900100567901,0.00
900100240234,0.00
900100436843,0.00
900100305778,0.00
900100371317,0.00
900100535164,0.00
900100502409,0.00
900100273035,0.00
900100109219,0.00
900100174766,0.00
900100283891,0.00
900100174773,0.00
900100371382,0.00
900100043704,0.00
900100240321,0.00
900100207584,0.00
900100078609,0.00
900100404226,0.00
900100535302,0.00
900100469770,0.00
900100568076,0.00
900100011041,0.00
900100076578,0.00
900100109357,0.00
900100273200,0.00
900100305973,0.00
900100371511,0.00
900100305980,0.00
900100109399,0.00
900100011107,0.00
900100502629,0.00
900100273268,0.00
900100207749,0.00
900100568208,0.00
900100043936,0.00
900100535460,0.00
900100518769,0.00
900100442312,0.00
900100502712,0.00
900100142269,0.00
900100043971,0.00
900100306128,0.00
900100142299,0.00
900100011233,0.00
900100404450,0.00
900100044017,0.00
900100568311,0.00
900100109560,0.00
900100328487,0.00
900100011265,0.00
900100142352,0.00
900100011288,0.00
900100273439,0.00
900100121174,0.00
900100076847,0.00
900100240695,0.00
900100502857,0.00
900100371791,0.00
900100306267,0.00
900100044140,0.00
900100535676,0.00
900100339074,0.00
900100175238,0.00
900100535692,0.00
900100044178,0.00
900100273555,0.00
900100470172,0.00
900100535737,0.00
900100339130,0.00
900100470211,0.00
900100011461,0.00
900100077018,0.00
900100273653,0.00
900100437516,0.00
900100077092,0.00
900100306475,0.00
900100077100,0.00
900100240944,0.00
900100372020,0.00
900100240952,0.00
900100175439,0.00
900100568658,0.00
900100109908,0.00
900100404828,0.00
900100011613,0.00
900100503149,0.00
900100241025,0.00
900100044437,0.00
900100142749,0.00
900100109986,0.00
900100175530,0.00
900100437677,0.00
900100470462,0.00
900100044483,0.00
900100306632,0.00
900100241100,0.00
900100208333,0.00
900100524325,0.00
900100404964,0.00
900100208365,0.00
900100077298,0.00
900100404990,0.00
900100568854,0.00
900100470551,0.00
900100110105,0.00
900100339489,0.00
900100044600,0.00
900100568895,0.00
900100044611,0.00
900100241221,0.00
900100110157,0.00
900100536145,0.00
900100372311,0.00
900100470618,0.00
900100339547,0.00
900100241265,0.00
900100175745,0.00
900100044679,0.00
900100437900,0.00
900100241305,0.00
900100339639,0.00
900100569017,0.00
900100339643,0.00
900100437949,0.00
900100077504,0.00
900100536265,0.00
900100208586,0.00
900100437970,0.00
900100322297,0.00
900100405210,0.00
900100536286,0.00
900100241402,0.00
900100339711,0.00
900100503554,0.00
900100110353,0.00
900100077602,0.00
900100043782,0.00
900100438055,0.00
900100274232,0.00
900100208698,0.00
900100404236,0.00
900100120247,0.00
900100405330,0.00
900100138659,0.00
900100569174,0.00
900100110423,0.00
900100208731,0.00
900100077693,0.00
900100208773,0.00
900100405401,0.00
900100274334,0.00
900100274337,0.00
900100110500,0.00
900100143277,0.00
900100536498,0.00
900100438196,0.00
900100307137,0.00
900100274376,0.00
900100012233,0.00
900100153042,0.00
900100536562,0.00
900100143348,0.00
900100486186,0.00
900100274430,0.00
900100077834,0.00
900100453421,0.00
900100536595,0.00
900100143382,0.00
900100503832,0.00
900100367614,0.00
900100307238,0.00
900100372788,0.00
900100372804,0.00
900100471113,0.00
900100262286,0.00
900100372824,0.00
900100274547,0.00
900100536707,0.00
900100340108,0.00
900100471188,0.00
900100274586,0.00
900100176324,0.00
900100536776,0.00
900100110794,0.00
900100012497,0.00
900100045926,0.00
900100209128,0.00
900100372980,0.00
900100307462,0.00
900100207703,0.00
900100536855,0.00
900100471358,0.00
900100405823,0.00
900100471375,0.00
900100209232,0.00
900100405848,0.00
900100340314,0.00
900100536926,0.00
900100143711,0.00
900100012650,0.00
900100176495,0.00
900100536949,0.00
900100569723,0.00
900100110984,0.00
900100143756,0.00
900100209304,0.00
900100471470,0.00
900100340406,0.00
900100176571,0.00
900100111048,0.00
900100176588,0.00
900100405982,0.00
900100340488,0.00
900100012810,0.00
900100438795,0.00
900100111124,0.00
900100087598,0.00
900100406047,0.00
900100471589,0.00
900100406055,0.00
900100340523,0.00
900100340537,0.00
900100537152,0.00
900100078412,0.00
900100078416,0.00
900100209491,0.00
900100078425,0.00
900100209513,0.00
900100406139,0.00
900100373373,0.00
900100144000,0.00
900100339454,0.00
900100111235,0.00
900100340622,0.00
900100176785,0.00
900100340633,0.00
900100471708,0.00
900100307869,0.00
900100373414,0.00
900100078511,0.00
900100275125,0.00
900100275130,0.00
900100406233,0.00
900100570075,0.00
900100013020,0.00
900100406245,0.00
900100275190,0.00
900100275199,0.00
900100111371,0.00
900100176910,0.00
900100471825,0.00
900100406292,0.00
900100176925,0.00
900100537379,0.00
900100439084,0.00
900100114954,0.00
900100111422,0.00
900100144230,0.00
900100169576,0.00
900100308095,0.00
900100275348,0.00
900100013230,0.00
900100013249,0.00
900100537543,0.00
900100144337,0.00
900100472027,0.00
900100078813,0.00
900100144353,0.00
900100013285,0.00
900100504807,0.00
900100570346,0.00
900100439299,0.00
900100144391,0.00
900100472079,0.00
900100111635,0.00
900100242731,0.00
900100275502,0.00
900100361291,0.00
900100013364,0.00
900100308277,0.00
900100111673,0.00
900100341062,0.00
900100439373,0.00
900100570460,0.00
900100469315,0.00
900100144503,0.00
900100308349,0.00
900100078986,0.00
900100275608,0.00
900100373936,0.00
900100505020,0.00
900100177349,0.00
900100317090,0.00
900100144590,0.00
900100111831,0.00
900100079077,0.00
900100570601,0.00
900100275707,0.00
900100551936,0.00
900100439560,0.00
900100505104,0.00
900100242964,0.00
900100374046,0.00
900100079152,0.00
900100242998,0.00
900100111930,0.00
900100308541,0.00
900100439614,0.00
900100439615,0.00
900100308548,0.00
900100332931,0.00
900100243021,0.00
900100341341,0.00
900100111972,0.00
900100079212,0.00
900100308590,0.00
900100537968,0.00
900100027667,0.00
900100472439,0.00
900100406909,0.00
900100275839,0.00
900100538007,0.00
900100374174,0.00
900100341421,0.00
900100210363,0.00
900100374210,0.00
900100538057,0.00
900100243156,0.00
900100275930,0.00
900100079333,0.00
900100243176,0.00
900100538113,0.00
900100374282,0.00
900100472614,0.00
900100210472,0.00
900100519218,0.00
900100308783,0.00
900100046660,0.00
900100538187,0.00
900100472654,0.00
900100276047,0.00
900100243287,0.00
900100276062,0.00
900100112226,0.00
900100374371,0.00
900100439938,0.00
900100145047,0.00
900100538270,0.00
900100538273,0.00
900100538291,0.00
900100243384,0.00
900100276168,0.00
900100341718,0.00
900100308963,0.00
900100538343,0.00
900100505579,0.00
900100309002,0.00
900100505611,0.00
900100079645,0.00
900100079654,0.00
900100210728,0.00
900100079660,0.00
900100374595,0.00
900100014159,0.00
900100178000,0.00
900100243558,0.00
900100538478,0.00
900100341892,0.00
900100014219,0.00
900100014230,0.00
900100243629,0.00
900100571311,0.00
900100178121,0.00
900100243660,0.00
900100341981,0.00
900100407522,0.00
900100440291,0.00
900100112619,0.00
900100538615,0.00
900100342019,0.00
900100473095,0.00
900100538640,0.00
900100047125,0.00
900100342049,0.00
900100276531,0.00
900100374846,0.00
900100243787,0.00
900100243792,0.00
900100178258,0.00
900100047189,0.00
900100211033,0.00
900100178268,0.00
900100145502,0.00
900100079968,0.00
900100505962,0.00
900100047221,0.00
900100538747,0.00
900100309386,0.00
900100014477,0.00
900100276639,0.00
900100178337,0.00
900100407739,0.00
900100047294,0.00
900100080082,0.00
900100375001,0.00
900100276721,0.00
900100407795,0.00
900100407820,0.00
900100276749,0.00
900100211217,0.00
900100243986,0.00
900100112922,0.00
900100276763,0.00
900100473384,0.00
900100276789,0.00
900100080187,0.00
900100276801,0.00
900100375108,0.00
900100178505,0.00
900100342347,0.00
900100571737,0.00
900100178533,0.00
900100211312,0.00
900100244082,0.00
900100276854,0.00
900100244088,0.00
900100178566,0.00
900100211351,0.00
900100375200,0.00
900100080293,0.00
900100342459,0.00
900100178620,0.00
900100178625,0.00
900100276931,0.00
900100506315,0.00
900100014807,0.00
900100539099,0.00
900100408040,0.00
900100014835,0.00
900100571895,0.00
900100309771,0.00
900100571916,0.00
900100473616,0.00
900100014870,0.00
900100014873,0.00
900100539180,0.00
900100246322,0.00
900100432008,0.00
900100342591,0.00
900100277061,0.00
900100440903,0.00
900100014925,0.00
900100014938,0.00
900100113261,0.00
900100047729,0.00
900100014966,0.00
900100047735,0.00
900100211593,0.00
900100342666,0.00
900100408207,0.00
900100506514,0.00
900100211609,0.00
900100440998,0.00
900100080553,0.00
900100342704,0.00
900100178876,0.00
900100047813,0.00
900100441032,0.00
900100572108,0.00
900100572109,0.00
900100397355,0.00
900100211676,0.00
900100277218,0.00
900100441062,0.00
900100572145,0.00
900100310015,0.00
900100473879,0.00
900100572194,0.00
900100047909,0.00
900100375591,0.00
900100310085,0.00
900100047942,0.00
900100146256,0.00
900100071608,0.00
900100179031,0.00
900100047972,0.00
900100375659,0.00
900100146294,0.00
900100572284,0.00
900100146324,0.00
900100179095,0.00
900100211868,0.00
900100310175,0.00
900100441251,0.00
900100179122,0.00
900100048066,0.00
900100474062,0.00
900100179155,0.00
900100474069,0.00
900100310258,0.00
900100375806,0.00
900100375814,0.00
900100375826,0.00
900100244762,0.00
900100441379,0.00
900100363541,0.00
900100277562,0.00
900100244795,0.00
900100343108,0.00
900100277576,0.00
900100015451,0.00
900100015472,0.00
900100146560,0.00
900100441480,0.00
900100048267,0.00
900100474255,0.00
900100474268,0.00
900100441504,0.00
900100146599,0.00
900100146602,0.00
900100539845,0.00
