Annotation ID,Vis Face Ratio
1742503,0.00
1742505,1.00
1742509,1.00
1742510,0.00
1742511,0.00
1742517,1.00
1742518,0.00
1742520,0.00
1742522,0.00
1742526,0.00
1742537,0.00
1742538,1.00
1742544,1.00
1742545,0.00
1742549,0.00
1742551,0.00
1742552,1.00
1742553,0.00
1742556,0.00
1742557,0.00
1742565,1.00
1742566,0.00
1742567,1.00
1742572,0.00
1742577,0.00
1742580,0.00
1742583,0.00
1742589,0.00
1742590,0.00
1742594,1.00
1742595,0.00
1742596,1.00
1742598,0.00
1742599,0.50
1742601,1.00
1742605,0.80
1742609,1.00
1742610,0.00
1742611,0.00
1742612,1.00
1742613,1.00
1742618,0.00
1742623,0.00
1742624,1.00
1742625,1.00
1742629,0.00
1742630,0.00
1742631,1.00
1742632,0.00
1742633,0.00
1742639,1.00
1742640,1.00
1742641,1.00
1742642,0.00
1742644,0.00
1742646,0.00
1742650,1.00
1742651,0.00
1742655,0.00
1742665,0.00
1742666,0.00
1742667,0.75
1742668,0.67
1742680,0.00
1742681,0.00
1742683,1.00
1742684,0.00
1742686,0.00
1742687,1.00
1742688,0.75
1742689,0.00
1742693,0.00
1742694,0.00
1742698,0.00
1742699,0.00
1742702,0.00
1742703,0.00
1742709,0.00
1742711,1.00
1742714,1.00
1742719,1.00
1742720,1.00
1742726,0.00
1742727,0.00
1742731,0.00
1742735,0.00
1742739,0.00
1742740,1.00
1742741,0.80
1742742,0.00
1742744,0.00
1742746,0.00
1742747,0.00
1742748,0.00
1742754,0.00
1742757,1.00
1742758,0.00
1742764,1.00
1742770,0.00
1742773,0.00
1742775,1.00
1742776,0.00
1742780,0.00
1742783,1.00
1742787,0.33
1742790,1.00
1742791,1.00
1742793,0.00
1742794,0.00
1742796,1.00
1742797,0.80
1742798,0.00
1742801,1.00
1742804,0.00
1742814,0.00
1742818,0.00
1742819,0.00
1742821,0.00
1742822,1.00
1742823,0.00
1742826,0.00
1742831,1.00
1742833,0.50
1742837,1.00
1742838,1.00
1742840,1.00
1742848,0.00
1742849,0.00
1742850,0.00
1742855,0.00
1742856,1.00
1742857,0.00
1742861,0.00
1742864,0.00
1742865,0.00
1742866,1.00
1742873,1.00
1742876,0.00
1742877,0.00
1742879,0.00
1742880,0.00
1742881,0.00
1742882,0.00
1742886,0.00
1742887,0.00
1742894,0.00
1742897,1.00
1742902,0.00
1742909,0.00
1742910,0.00
1742913,0.00
1742914,0.00
1742915,1.00
1742917,0.00
1742918,0.00
1742919,0.00
1742920,0.00
1742926,0.00
1742931,0.00
1742932,0.00
1742933,0.00
1742936,1.00
1742939,1.00
1742941,1.00
1742943,1.00
1742944,1.00
1742945,1.00
1742947,0.00
1742950,0.00
1742951,0.00
1742952,1.00
1742953,1.00
1742957,0.00
1742958,0.80
1742960,0.00
1742962,0.00
1742966,0.00
1742968,0.00
1742973,0.00
1742974,0.00
1742978,0.00
1742988,0.00
1742996,1.00
1743000,0.00
1743001,0.75
1743002,1.00
1743010,0.80
1743014,0.00
1743015,0.00
1743017,0.00
1743018,1.00
1743020,0.00
1743023,0.00
1743029,0.00
1743033,1.00
1743035,0.00
1743039,0.00
1743042,1.00
1743045,0.00
1743055,0.00
1743056,1.00
1743058,0.50
1743060,1.00
1743062,1.00
1743065,0.00
1743069,1.00
1743072,0.00
1743082,0.00
1743084,0.00
1743089,0.00
1743091,1.00
1743095,1.00
1743096,0.00
1743099,0.00
1743101,0.00
1743104,0.00
1743108,1.00
1743111,1.00
1743113,0.00
1743114,0.00
1743115,0.00
1743116,0.00
1743117,1.00
1743119,1.00
1743124,0.00
1743131,0.50
1743133,0.00
1743136,1.00
1743138,1.00
1743140,1.00
1743142,1.00
1743143,0.00
1743148,1.00
1743149,1.00
1743153,1.00
1743154,0.00
1743155,1.00
1743162,0.00
1743165,0.00
1743169,0.00
1743170,1.00
1743175,1.00
1743176,0.00
1743178,0.00
1743179,0.00
1743181,0.00
1743185,0.80
1743186,0.00
1743188,1.00
1743190,0.00
1743191,0.00
1743192,1.00
1743194,0.00
1743195,0.00
1743199,0.00
1743201,1.00
1743202,0.00
1743206,0.00
1743208,0.80
1743210,1.00
1743212,0.00
1743213,0.00
1743216,0.00
1743219,0.00
1743221,0.67
1743227,1.00
1743228,0.00
1743229,0.00
1743232,0.00
1743233,1.00
1743236,0.00
1743239,0.00
1743241,1.00
1743244,0.50
1743245,1.00
1743247,0.00
1743248,1.00
1743249,0.00
1743250,1.00
1743252,0.00
1743257,0.00
1743261,1.00
1743266,0.00
1743272,0.00
1743274,0.00
1743276,1.00
1743277,0.00
1743278,0.00
1743280,1.00
1743282,0.00
1743284,0.00
1743289,1.00
1743290,0.00
1743291,0.00
1743295,1.00
1743299,1.00
1743300,1.00
1743301,1.00
1743302,0.00
1743304,0.00
1743306,1.00
1743307,0.00
1743310,0.00
1743312,0.00
1743314,1.00
1743315,0.00
1743317,0.00
1743318,0.00
1743322,0.00
1743325,0.00
1743329,0.80
1743331,0.00
1743333,0.00
1743335,1.00
1743337,0.00
1743340,1.00
1743341,0.00
1743342,0.00
1743343,1.00
1743345,0.00
1743346,0.00
1743347,0.00
1743350,0.50
1743351,0.00
1743352,1.00
1743353,0.00
1743355,0.00
1743360,0.00
1743361,0.00
1743363,0.00
1743364,0.00
1743367,0.00
1743368,0.00
1743370,1.00
1743373,1.00
1743374,1.00
1743382,1.00
1743383,1.00
1743384,0.00
1743386,0.00
1743389,1.00
1743390,1.00
1743393,0.00
1743395,0.00
1743397,0.60
1743398,0.00
1743402,0.00
1743404,0.00
1743407,0.00
1743408,1.00
1743410,0.00
1743411,0.00
1743412,0.00
1743419,0.00
1743420,1.00
1743422,0.00
1743424,0.00
1743426,0.75
1743428,0.00
1743429,0.00
1743430,1.00
1743432,1.00
1743433,0.75
1743437,0.00
1743438,0.00
1743444,1.00
1743450,1.00
1743451,0.00
1743453,0.00
1743455,0.00
1743456,0.00
1743459,0.00
1743461,0.00
1743462,0.00
1743464,1.00
1743469,1.00
1743471,1.00
1743472,0.00
1743473,0.00
1743474,1.00
1743477,1.00
1743479,1.00
1743481,1.00
1743486,0.00
1743487,0.00
1743490,0.00
1743492,1.00
1743494,0.00
1743495,1.00
1743498,0.00
1743500,1.00
1743501,1.00
1743506,1.00
1743507,0.00
1743508,0.00
1743510,1.00
1743511,1.00
1743515,0.00
1743517,0.00
1743527,0.00
1743528,0.00
1743529,0.00
1743530,0.00
1743531,0.00
1743532,1.00
1743535,0.50
1743540,1.00
1743541,0.00
1743543,0.00
1743545,0.00
1743546,0.00
1743547,1.00
1743550,1.00
1743551,0.00
1743553,1.00
1743560,0.00
1743562,0.00
1743563,1.00
1743564,1.00
1743567,0.00
1743568,0.00
1743571,0.00
1743573,0.00
1743577,1.00
1743582,1.00
1743590,0.00
1743591,0.00
1743593,0.00
1743601,0.00
1743603,0.00
1743605,0.00
1743608,0.00
1743609,0.00
1743613,0.00
1743617,0.00
1743618,0.00
1743623,0.00
1743636,1.00
1743637,1.00
1743638,0.00
1743639,0.00
1743644,0.00
1743651,1.00
1743652,1.00
1743653,0.00
1743656,0.00
1743658,0.00
1743661,0.00
1743670,1.00
1743671,0.00
1743674,0.00
1743683,0.00
1743684,0.00
1743685,1.00
1743690,0.00
1743691,0.33
1743692,0.00
1743695,0.00
1743700,0.00
1743701,1.00
1743702,0.00
1743703,0.00
1743706,0.00
1743708,1.00
1743712,0.00
1743713,0.00
1743714,0.00
1743716,1.00
1743719,1.00
1743722,0.00
1743723,0.00
1743727,0.00
1743730,0.00
1743732,1.00
1743737,0.00
1743739,0.00
1743740,1.00
1743743,0.00
1743745,1.00
1743746,1.00
1743747,0.00
1743748,0.00
1743749,1.00
1743750,0.00
1743751,0.00
1743753,0.00
1743755,0.00
1743756,1.00
1743757,0.00
1743760,0.00
1743763,1.00
1743768,0.00
1743770,0.00
1743774,1.00
1743781,0.00
1743783,0.00
1743784,0.00
1743788,0.00
1743789,0.00
1743793,0.00
1743798,0.00
1743799,0.00
1743804,1.00
1743805,0.00
1743806,0.00
1743809,0.00
1743810,1.00
1743813,0.00
1743818,1.00
1743820,0.00
1743823,1.00
1743826,0.00
1743828,0.00
1743831,0.00
1743833,0.00
1743835,1.00
1743839,0.00
1743841,0.00
1743848,0.00
1743849,1.00
1743854,1.00
1743862,1.00
1743865,1.00
1743869,1.00
1743871,0.00
1743873,0.00
1743875,0.00
1743879,0.80
1743882,0.00
1743885,0.33
1743888,0.00
1743889,1.00
1743891,1.00
1743894,0.00
1743896,0.50
1743898,0.00
1743901,0.00
1743904,1.00
1743905,0.00
1743907,0.00
1743910,1.00
1743916,0.00
1743919,0.00
1743920,0.00
1743923,0.00
1743924,0.00
1743925,1.00
1743928,1.00
1743934,0.00
1743938,0.00
1743940,0.00
1743941,0.00
1743949,0.00
1743950,1.00
1743952,0.00
1743954,1.00
1743956,0.00
1743957,0.00
1743960,0.00
1743965,0.00
1743966,0.00
1743967,0.00
1743970,0.00
1743973,0.00
1743974,0.00
1743975,1.00
1743977,0.00
1743980,1.00
1743983,0.00
1743986,0.00
1743990,0.00
1743994,0.00
1743995,0.00
1743998,1.00
1743999,0.00
1744000,0.00
1744003,1.00
1744004,0.00
1744006,1.00
1744007,0.00
1744009,0.00
1744012,1.00
1744013,1.00
1744016,0.00
1744019,0.75
1744024,1.00
1744027,0.00
1744029,0.00
1744030,0.00
1744034,0.00
1744035,1.00
1744036,1.00
1744037,0.00
1744038,0.00
1744040,1.00
1744044,1.00
1744045,1.00
1744053,0.00
1744055,0.00
1744060,0.00
1744061,0.00
1744064,1.00
1744065,1.00
1744067,0.00
1744069,1.00
1744071,1.00
1744073,1.00
1744081,1.00
1744083,0.50
1744084,0.00
1744086,0.00
1744087,0.00
1744089,0.00
1744091,0.00
1744092,0.00
1744093,0.00
1744096,0.00
1744097,0.00
1744098,1.00
1744100,1.00
1744103,0.00
1744106,1.00
1744108,0.00
1744110,0.00
1744111,0.00
1744112,0.00
1744113,0.00
1744114,0.00
1744115,0.00
1744117,0.00
1744118,0.00
1744122,1.00
1744133,0.00
1744135,0.00
1744136,0.00
1744137,1.00
1744138,0.00
1744139,0.00
1744140,0.00
1744145,0.00
1744146,0.00
1744150,1.00
1744152,0.00
1744155,0.00
1744158,0.00
1744159,1.00
1744161,0.00
1744162,1.00
1744163,0.00
1744164,0.00
1744169,0.80
1744170,0.00
1744171,0.00
1744172,0.00
1744174,0.00
1744178,0.00
1744180,1.00
1744181,0.00
1744182,0.00
1744187,1.00
1744189,0.00
1744190,1.00
1744192,0.00
1744194,0.00
1744195,0.00
1744199,1.00
1744204,0.00
1744206,0.00
1744210,0.00
1744213,1.00
1744215,0.00
1744217,1.00
1744218,1.00
1744225,1.00
1744227,0.00
1744230,0.00
1744231,1.00
1744233,0.00
1744237,0.75
1744239,0.00
1744243,1.00
1744244,0.00
1744247,0.00
1744256,0.00
1744257,1.00
1744261,0.50
1744262,0.50
1744264,0.00
1744265,1.00
1744268,0.00
1744271,0.00
1744274,0.00
1744275,1.00
1744278,1.00
1744279,1.00
1744280,0.00
1744284,0.00
1744285,0.00
1744287,0.00
1744289,0.00
1744290,0.00
1744293,0.00
1744294,1.00
1744295,0.00
1744301,0.00
1744302,0.00
1744303,1.00
1744304,0.00
1744307,0.00
1744309,1.00
1744311,0.00
1744312,0.00
1744314,1.00
1744316,0.00
1744323,1.00
1744325,0.00
1744326,1.00
1744328,1.00
1744329,0.00
1744333,0.00
1744334,0.00
1744337,0.00
1744338,1.00
1744339,0.00
1744342,0.00
1744343,1.00
1744348,1.00
1744349,0.00
1744353,0.67
1744357,1.00
1744363,1.00
1744365,0.00
1744366,1.00
1744371,1.00
1744373,0.00
1744375,1.00
1744377,0.00
1744380,1.00
1744383,0.00
1744386,0.00
1744388,1.00
1744393,0.00
1744394,1.00
1744395,0.00
1744396,0.00
1744405,0.00
1744414,0.00
1744416,1.00
1744419,0.00
1744421,0.00
1744422,0.00
1744424,0.00
1744426,0.00
1744437,0.00
1744439,1.00
1744442,1.00
1744444,0.00
1744445,0.00
1744446,0.00
1744453,0.00
1744454,0.00
1744458,0.00
1744459,1.00
1744460,0.00
1744463,0.00
1744464,0.00
1744465,0.00
1744466,0.00
1744467,1.00
1744468,1.00
1744469,0.00
1744472,0.00
1744476,0.00
1744477,0.00
1744484,0.00
1744486,0.00
1744487,0.00
1744491,1.00
1744492,0.00
1744499,0.00
1744503,1.00
1744505,0.00
1744506,0.00
1744507,1.00
1744515,0.00
1744520,0.00
1744521,1.00
1744523,1.00
1744524,0.00
1744530,0.00
1744531,0.00
1744532,1.00
1744540,0.00
1744541,0.00
1744548,0.00
1744549,1.00
1744551,1.00
1744555,1.00
1744556,0.00
1744558,0.00
1744560,0.00
1744562,0.00
1744563,0.00
1744565,0.00
1744567,0.00
1744571,0.00
1744572,0.00
1744573,1.00
1744575,0.00
1744576,1.00
1744577,0.00
1744579,0.00
1744580,0.00
1744581,0.00
1744583,0.00
1744585,1.00
1744587,1.00
1744588,0.00
1744590,0.00
1744591,1.00
1744592,1.00
1744594,0.00
1744595,0.00
1744596,1.00
1744603,1.00
1744605,0.00
1744607,0.00
1744611,0.00
1744612,1.00
1744613,0.00
1744614,0.00
1744615,0.20
1744620,0.00
1744621,0.00
1744623,0.00
1744627,1.00
1744630,0.00
1744633,0.00
1744634,1.00
1744635,0.00
1744637,0.00
1744638,0.00
1744644,0.00
1744649,1.00
1744654,0.00
1744659,0.00
1744660,0.00
1744661,1.00
1744662,1.00
1744663,0.00
1744672,1.00
1744673,1.00
1744675,1.00
1744680,0.00
1744685,1.00
1744686,0.00
1744693,0.00
1744695,1.00
1744698,0.00
1744700,0.00
1744702,0.00
1744703,0.00
1744713,0.00
1744715,0.00
1744716,0.00
1744720,0.00
1744722,0.00
1744723,0.00
1744724,0.00
1744734,0.00
1744737,0.00
1744742,0.00
1744744,1.00
1744746,0.67
1744748,1.00
1744749,1.00
1744751,0.00
1744752,0.00
1744753,0.00
1744754,0.00
1744757,0.00
1744763,0.00
1744764,0.00
1744767,0.00
1744769,1.00
1744775,1.00
1744778,0.00
1744781,0.00
1744784,0.00
1744786,0.00
1744787,0.00
1744789,1.00
1744790,0.00
1744792,1.00
1744794,0.00
1744798,0.00
1744803,0.00
1744804,0.00
1744812,1.00
1744814,0.00
1744816,1.00
1744817,1.00
1744818,0.00
1744822,0.00
1744830,0.00
1744831,0.00
1744832,0.00
1744833,0.00
1744835,0.00
1744836,0.00
1744839,0.00
1744842,0.00
1744843,0.00
1744844,1.00
1744845,0.00
1744848,0.50
1744849,0.00
1744850,0.00
1744855,0.00
1744858,0.00
1744860,0.00
1744864,0.00
1744867,0.00
1744868,0.80
1744875,0.00
1744876,1.00
1744881,0.00
1744885,0.00
1744891,0.00
1744893,0.00
1744896,1.00
1744898,0.00
1744899,0.00
1744901,0.00
1744902,0.00
1744903,0.00
1744907,1.00
1744911,0.00
1744912,0.00
1744916,0.00
1744919,0.00
1744920,0.00
1744923,0.00
1744928,0.00
1744933,0.00
1744934,0.00
1744935,0.00
1744938,1.00
1744942,0.00
1744943,1.00
1744944,0.00
1744946,0.00
1744950,0.00
1744951,0.00
1744953,0.00
1744954,0.00
1744955,1.00
1744956,0.00
1744958,0.00
1744961,1.00
1744969,0.00
1744970,1.00
1744979,0.00
1744982,0.00
1744983,0.00
1744984,0.00
1744985,0.00
1744987,1.00
1744988,1.00
1744991,0.00
1744992,0.00
1744994,0.50
1745000,1.00
1745001,1.00
1745003,1.00
1745009,0.00
1745011,0.00
1745012,0.50
1745015,1.00
1745020,1.00
1745021,1.00
1745027,0.00
1745030,0.00
1745032,1.00
1745033,0.00
1745034,0.00
1745035,0.00
1745038,0.00
1745040,1.00
1745042,0.00
1745045,1.00
1745047,0.00
1745048,0.00
1745050,1.00
1745051,0.00
1745052,0.00
1745054,0.00
1745055,0.00
1745056,0.00
1745057,0.50
1745064,1.00
1745065,1.00
1745068,1.00
1745074,1.00
1745084,1.00
1745085,0.75
1745086,0.00
1745089,1.00
1745093,0.00
1745094,0.00
1745095,0.80
1745099,0.00
1745100,0.80
1745104,0.00
1745105,1.00
1745106,0.00
1745108,0.00
1745112,1.00
1745113,0.00
1745117,0.00
1745118,1.00
1745119,0.00
1745121,0.00
1745131,0.00
1745132,1.00
1745136,0.00
1745138,1.00
1745139,0.00
1745142,0.00
1745143,1.00
1745156,0.00
1745160,0.00
1745161,0.00
1745167,1.00
1745169,0.00
1745174,0.00
1745178,1.00
1745179,1.00
1745180,0.00
1745182,1.00
1745185,0.80
1745186,0.00
1745189,0.00
1745192,1.00
1745193,0.00
1745197,0.00
1745201,0.00
1745203,0.00
1745209,0.00
1745212,0.00
1745213,0.00
1745214,0.00
1745217,0.00
1745219,0.00
1745225,0.00
1745226,0.00
1745230,0.00
1745231,0.00
1745232,0.00
1745234,0.00
1745236,0.75
1745239,1.00
1745250,0.00
1745252,1.00
1745254,0.00
1745258,0.00
1745259,0.00
1745260,0.00
1745275,0.00
1745278,0.00
1745279,0.00
1745287,1.00
1745288,0.00
1745289,0.00
1745292,0.00
1745295,0.00
1745298,0.00
1745299,0.00
1745301,1.00
1745302,1.00
1745303,0.00
1745304,0.00
1745311,0.00
1745314,0.00
1745316,1.00
1745318,1.00
1745321,0.25
1745328,0.00
1745329,0.00
1745332,0.80
1745339,1.00
1745341,0.00
1745342,0.00
1745346,0.00
1745347,0.00
1745349,0.00
1745350,0.00
1745353,1.00
1745354,1.00
1745356,0.75
1745358,0.00
1745359,0.00
1745360,1.00
1745361,0.00
1745363,0.00
1745364,0.00
1745365,0.00
1745367,0.00
1745369,0.00
1745372,0.00
1745373,0.00
1745377,0.00
1745382,1.00
1745383,0.00
1745384,1.00
1745388,1.00
1745395,0.00
1745398,0.00
1745399,0.00
1745400,0.00
1745403,0.00
1745405,1.00
1745406,0.80
1745410,1.00
1745413,0.00
1745414,0.00
1745415,0.00
1745418,0.00
1745421,0.00
1745424,1.00
1745426,0.00
1745429,0.00
1745430,1.00
1745431,1.00
1745436,0.00
1745438,0.00
1745439,1.00
1745443,0.00
1745445,0.00
1745447,0.00
1745448,1.00
1745450,0.00
1745452,1.00
1745454,0.00
1745455,1.00
1745456,0.00
1745457,1.00
1745459,0.00
1745462,0.00
1745464,1.00
1745465,0.50
1745467,0.00
1745470,1.00
1745472,1.00
1745480,0.00
1745483,0.00
1745484,0.00
1745485,0.00
1745491,0.00
1745493,0.00
1745495,0.00
1745496,1.00
1745500,1.00
1745501,0.00
1745502,0.00
1745503,1.00
1745504,1.00
1745506,0.00
1745507,1.00
1745513,1.00
1745514,1.00
1745515,1.00
1745519,0.00
1745522,0.00
1745524,0.00
1745525,0.00
1745526,0.00
1745527,0.00
1745528,1.00
1745529,0.00
1745533,0.00
1745535,1.00
1745539,1.00
1745543,1.00
1745545,0.00
1745546,0.00
1745547,0.00
1745550,0.00
1745554,0.00
1745555,1.00
1745558,0.00
1745559,0.00
1745563,0.00
1745564,1.00
1745566,1.00
1745567,0.00
1745569,0.00
1745571,0.00
1745572,0.00
1745577,0.67
1745580,0.00
1745582,1.00
1745584,0.00
1745589,0.00
1745591,0.00
1745592,0.00
1745593,0.00
1745596,0.00
1745601,0.80
1745603,1.00
1745604,1.00
1745606,0.00
1745607,0.00
1745608,0.00
1745609,1.00
1745611,0.00
1745627,0.00
1745633,0.00
1745634,0.00
1745637,0.00
1745640,1.00
1745641,0.00
1745642,1.00
1745645,1.00
1745646,1.00
1745647,0.00
1745650,1.00
1745652,0.00
1745656,0.00
1745657,0.00
1745658,0.00
1745659,0.00
1745664,1.00
1745671,0.00
1745672,0.00
1745673,0.67
1745674,0.00
1745676,1.00
1745677,1.00
1745680,1.00
1745681,1.00
1745682,0.00
1745684,1.00
1745688,1.00
1745690,0.00
1745695,0.00
1745696,0.00
1745701,0.00
1745702,0.00
1745703,1.00
1745706,0.00
1745707,0.00
1745711,0.00
1745712,1.00
1745716,1.00
1745717,0.00
1745720,1.00
1745721,1.00
1745724,1.00
1745725,1.00
1745727,0.00
1745729,1.00
1745730,0.00
1745732,0.00
1745733,0.00
1745742,0.00
1745744,0.00
1745749,0.00
1745753,0.00
1745759,1.00
1745765,0.00
1745766,0.00
1745770,0.00
1745772,0.67
1745774,0.00
1745775,0.00
1745776,1.00
1745777,0.00
1745781,0.00
1745786,0.00
1745787,0.00
1745788,0.00
1745789,0.67
1745790,0.00
1745791,1.00
1745792,1.00
1745793,0.00
1745800,0.00
1745801,0.00
1745803,0.00
1745806,0.00
1745808,0.00
1745809,0.80
1745810,0.00
1745811,0.00
1745815,1.00
1745820,0.00
1745827,1.00
1745828,0.00
1745831,0.00
1745839,0.00
1745842,0.00
1745843,0.00
1745847,1.00
1745848,0.00
1745849,1.00
1745851,1.00
1745856,0.00
1745859,1.00
1745861,0.00
1745862,0.00
1745865,0.00
1745867,0.00
1745868,0.00
1745869,0.00
1745872,0.00
1745875,1.00
1745877,0.00
1745878,0.00
1745885,0.00
1745886,0.00
1745887,0.00
1745889,0.75
1745891,0.00
1745894,1.00
1745895,0.00
1745896,1.00
1745899,0.00
1745903,0.00
1745905,0.00
1745909,0.00
1745911,0.00
1745913,0.00
1745921,1.00
1745924,0.00
1745927,0.00
1745928,1.00
1745931,0.00
1745932,0.75
1745938,0.00
1745942,0.00
1745943,0.00
1745947,0.50
1745950,0.50
1745956,0.00
1745957,0.00
1745958,0.00
1745960,1.00
1745961,0.60
1745963,0.00
1745965,0.00
1745971,0.00
1745972,1.00
1745982,0.80
1745989,0.00
1745992,0.00
1745993,1.00
1745994,0.75
1745995,0.00
1745998,0.00
1745999,0.00
1746001,0.00
1746005,0.00
1746006,1.00
1746012,0.00
1746017,0.00
1746018,0.00
1746021,0.00
1746023,0.00
1746025,0.00
1746028,0.00
1746030,0.00
1746033,0.00
1746034,0.00
1746036,0.00
1746045,0.00
1746047,0.20
1746050,1.00
1746053,1.00
1746054,0.00
1746058,0.00
1746059,0.00
1746060,0.00
1746061,0.00
1746063,1.00
1746064,0.00
1746066,0.00
1746069,0.00
1746073,1.00
1746074,0.00
1746076,0.00
1746077,0.00
1746084,0.00
1746089,1.00
1746094,0.00
1746095,1.00
1746098,1.00
1746100,0.00
1746102,0.00
1746103,0.00
1746109,1.00
1746110,0.00
1746111,0.00
1746113,0.00
1746118,0.00
1746121,0.00
1746123,0.00
1746124,0.75
1746131,0.00
1746134,0.00
1746136,0.00
1746139,0.00
1746140,0.00
1746142,1.00
1746144,0.00
1746149,0.00
1746153,0.00
1746154,0.00
1746155,1.00
1746157,0.00
1746159,0.00
1746160,0.00
1746162,0.00
1746171,1.00
1746175,1.00
1746177,0.00
1746184,0.00
1746185,1.00
1746186,0.00
1746191,1.00
1746193,1.00
1746197,0.00
1746199,1.00
1746203,0.00
1746206,1.00
1746207,0.00
1746209,0.00
1746210,0.00
1746212,1.00
1746215,0.00
1746216,1.00
1746217,1.00
1746219,0.00
1746222,1.00
1746227,0.00
1746230,1.00
1746233,0.00
1746234,1.00
1746235,0.00
1746236,0.00
1746241,0.00
1746242,0.00
1746247,1.00
1746249,0.00
1746252,0.00
1746258,1.00
1746261,0.00
1746262,0.67
1746264,0.00
1746269,0.00
1746272,0.00
1746285,1.00
1746287,1.00
1746292,0.00
1746293,1.00
1746297,0.00
1746302,0.00
1746313,0.00
1746314,0.00
1746318,0.00
1746319,0.80
1746322,0.00
1746324,1.00
1746326,1.00
1746328,0.00
1746330,0.00
1746332,1.00
1746333,1.00
1746334,0.00
1746335,0.00
1746338,1.00
1746339,0.00
1746340,0.00
1746343,1.00
1746346,0.00
1746349,0.75
1746350,0.00
1746353,0.00
1746354,0.00
1746357,1.00
1746359,0.00
1746363,0.67
1746366,0.00
1746368,1.00
1746370,0.00
1746373,1.00
1746374,1.00
1746376,0.00
1746378,1.00
1746379,1.00
1746385,0.00
1746390,0.00
1746391,0.00
1746397,0.00
1746414,0.00
1746419,0.50
1746424,0.00
1746428,0.00
1746436,0.00
1746443,0.00
1746447,1.00
1746449,0.00
1746450,0.67
1746451,0.00
1746460,0.67
1746465,0.00
1746467,1.00
1746468,0.00
1746469,0.00
1746472,0.00
1746473,0.50
1746477,0.00
1746480,0.00
1746481,0.00
1746486,0.00
1746487,0.00
1746490,0.00
1746495,0.00
1746497,1.00
1746499,0.00
1746500,0.00
1746501,1.00
1746503,0.00
1746505,0.00
1746507,1.00
1746511,0.00
1746515,0.00
1746516,1.00
1746520,0.00
1746527,0.00
1746528,1.00
1746533,0.00
1746538,1.00
1746539,1.00
1746541,0.00
1746543,0.00
1746544,1.00
1746547,0.75
1746548,0.00
1746550,0.00
1746551,0.00
1746552,0.00
1746553,0.00
1746560,1.00
1746561,0.00
1746563,0.00
1746569,1.00
1746570,0.00
1746573,1.00
1746575,0.00
1746577,0.00
1746581,0.00
1746584,0.00
1746585,0.00
1746587,0.00
1746588,0.00
1746593,0.00
1746594,1.00
1746595,0.00
1746597,0.00
1746600,0.00
1746603,0.00
1746605,0.00
1746606,0.00
1746609,0.00
1746611,0.00
1746616,0.00
1746617,1.00
1746620,1.00
1746624,0.00
1746626,0.00
1746627,0.00
1746632,0.00
1746634,0.00
1746635,1.00
1746638,0.00
1746642,0.00
1746643,0.00
1746645,0.00
1746646,0.00
1746650,0.00
1746651,0.00
1746652,0.00
1746653,0.00
1746656,1.00
1746657,0.00
1746658,0.80
1746660,0.00
1746669,0.60
1746673,1.00
1746674,1.00
1746675,0.00
1746677,0.00
1746681,0.00
1746684,1.00
1746692,0.00
1746694,1.00
1746695,0.00
1746699,0.00
1746701,0.00
1746703,0.00
1746704,0.00
1746705,0.00
1746706,1.00
1746707,0.00
1746714,1.00
1746718,1.00
1746719,0.00
1746728,1.00
1746730,0.00
1746731,0.00
1746732,0.00
1746735,1.00
1746737,0.00
1746738,0.00
1746740,1.00
1746741,0.00
1746745,1.00
1746746,0.00
1746750,0.00
1746751,0.00
1746752,0.00
1746753,1.00
1746755,0.00
1746758,0.00
1746759,0.00
1746762,1.00
1746765,0.00
1746766,0.00
1746768,0.00
1746769,1.00
1746771,1.00
1746774,1.00
1746775,0.00
1746776,0.00
1746777,0.00
1746779,0.00
1746780,0.00
1746781,1.00
1746783,0.00
1746785,0.00
1746787,0.00
1746789,0.00
1746790,0.80
1746792,0.00
1746794,0.00
1746797,0.00
1746798,0.00
1746800,0.00
1746801,0.00
1746803,0.00
1746807,0.00
1746808,0.00
1746809,0.00
1746810,1.00
1746811,0.00
1746819,0.00
1746821,0.00
1746825,0.00
1746831,0.00
1746832,0.00
1746833,1.00
1746834,0.00
1746839,0.00
1746842,1.00
1746846,1.00
1746850,0.00
1746853,0.00
1746855,1.00
1746856,0.00
1746860,0.00
1746861,0.00
1746863,0.00
1746870,1.00
1746871,0.00
1746873,1.00
1746877,0.00
1746879,0.00
1746880,0.00
1746881,0.00
1746883,1.00
1746884,0.00
1746888,0.00
1746890,0.00
1746894,1.00
1746896,1.00
1746898,1.00
1746905,1.00
1746906,1.00
1746907,1.00
1746908,0.00
1746909,0.00
1746910,0.00
1746911,0.00
1746915,0.00
1746917,0.00
1746918,0.00
1746920,0.00
1746925,1.00
1746927,1.00
1746928,1.00
1746929,0.00
1746934,0.00
1746937,0.00
1746940,0.00
1746943,0.00
1746949,0.00
1746951,1.00
1746957,0.00
1746961,0.00
1746969,0.00
1746972,0.00
1746973,0.00
1746974,0.00
1746975,0.00
1746976,0.00
1746978,0.00
1746979,0.00
1746981,0.00
1746987,0.00
1746989,0.00
1746991,0.00
1746992,1.00
1746994,0.00
1746995,0.00
1746998,0.00
1746999,0.00
1747000,0.00
1747002,0.00
1747003,1.00
1747004,0.00
1747006,1.00
1747007,0.00
1747008,1.00
1747009,1.00
1747012,0.00
1747013,1.00
